SMILES,tb_synthesizability,tb_depth,tb_plausibility,tb_price,property,len_smiles,method,rank,objective,dataset,type
CN(C1=NS(=O)(=O)N=C(N(C)c2ccccc2)O1)c1ccccc1,0,11,0.0,-1.0,Sitagliptin MPO,44,best_from_chembl,40,0.3094939957743136,chembl,wc
CNc1ncccc1C(=O)NN=Cc1cccc(OC)c1,1,3,0.9787364157166132,4.0,Sitagliptin MPO,31,best_from_chembl,41,0.30931832183775515,chembl,wc
CN(c1ccccc1)c1nc(-n2ccnc2)nc(-n2ccnc2)n1,1,3,0.33353411605587585,4.0,Sitagliptin MPO,40,best_from_chembl,42,0.3080871198040987,chembl,wc
CCOC(=O)C1C(c2cccs2)NC(=O)N(C)C1(O)C(F)(F)F,0,11,0.0,-1.0,Sitagliptin MPO,43,best_from_chembl,43,0.3077035620647391,chembl,wc
N#CC(Cc1ccccc1)(Cc1ccccc1)C(=O)NN,1,1,0.9377793669700624,34.0,Sitagliptin MPO,33,best_from_chembl,44,0.30474788992970975,chembl,wc
Cn1cccc1C(=O)OCC(=O)N(CCC#N)c1ccccc1,1,2,0.9788571012467456,67.0,Sitagliptin MPO,36,best_from_chembl,45,0.3028357630862126,chembl,wc
CN(C)c1ccc(N=Cc2ccc(S(N)(=O)=O)cc2)cc1,1,3,0.5580311881566592,2.0,Sitagliptin MPO,38,best_from_chembl,46,0.3001957627924924,chembl,wc
CN(C)c1ccc(C=Nc2ccc(S(N)(=O)=O)cc2)cc1,1,1,0.9981719255447388,2.0,Sitagliptin MPO,38,best_from_chembl,47,0.3001957627924924,chembl,wc
CC(=O)NN(C(=O)NCc1ccccc1)c1ccccn1,1,4,0.7457026237315868,12.0,Sitagliptin MPO,33,best_from_chembl,48,0.2987615668836986,chembl,wc
CCOC(=O)c1cn[nH]c1NC(=S)NCc1ccccc1,1,1,0.9858939647674559,8.0,Sitagliptin MPO,34,best_from_chembl,49,0.2981647435330942,chembl,wc
COc1ccc(-n2cc(CN3C(=O)c4ccccc4C3=O)nn2)cc1,1,1,0.9999982118606568,11.0,Sitagliptin MPO,42,best_from_chembl,50,0.29798376211183375,chembl,wc
C#Cc1ccc(C=NNC(=N)NN=Cc2ccc(C#C)cc2)cc1,1,1,0.99993097782135,110.0,Sitagliptin MPO,39,best_from_chembl,51,0.2975536288120611,chembl,wc
CCOC(=O)C1C(c2cccc(F)c2)N=C(S)NC1(O)C(F)(F)F,0,11,0.0,-1.0,Sitagliptin MPO,44,best_from_chembl,52,0.29735816614319455,chembl,wc
CN(C)C(=O)COC(=O)c1cccnc1Nc1ccccc1F,1,2,0.9963841051312984,9.0,Sitagliptin MPO,35,best_from_chembl,53,0.2970216775910286,chembl,wc
Cc1ccc(-c2nnnn2CS(=O)(=O)c2ccccc2)cc1,1,4,0.8539149109396658,3.0,Sitagliptin MPO,37,best_from_chembl,54,0.2966622652953779,chembl,wc
Cc1ccc(S(=O)(=O)Cc2nnnn2-c2ccccc2)cc1,1,3,0.9412229841942572,10.0,Sitagliptin MPO,37,best_from_chembl,55,0.29560300184535476,chembl,wc
CCc1ccccc1NC(=O)CC(O)(C(=O)OC)C(F)(F)F,1,4,0.0697632623228407,8.0,Sitagliptin MPO,38,best_from_chembl,56,0.2955521033836796,chembl,wc
CCOC(=O)NC(=S)Nc1c(C)n(C)n(-c2ccccc2)c1=O,1,1,0.999755322933197,5.0,Sitagliptin MPO,41,best_from_chembl,57,0.2952008202060856,chembl,wc
Cc1ccc(-n2nnnc2CS(=O)(=O)c2ccccc2)c(C)c1,1,3,0.989277671513533,22.0,Sitagliptin MPO,40,best_from_chembl,58,0.29374857976325763,chembl,wc
O=C(NN=C(c1ccccn1)c1ccccn1)c1ccncc1,1,1,0.9997312426567078,9.0,Sitagliptin MPO,35,best_from_chembl,59,0.29196403714832586,chembl,wc
CC1(C)N=C(N)N=C(N)N1c1ccc2ccccc2c1,1,1,0.9999995231628418,18.0,Sitagliptin MPO,34,best_from_chembl,60,0.2918398751205734,chembl,wc
Cc1ccc(S(=O)(=O)Nn2c(C)nc3ccccc3c2=O)cc1,1,2,0.9959587585559362,17.0,Sitagliptin MPO,40,best_from_chembl,61,0.29106351368073524,chembl,wc
O=C(CCn1nnc2ccccc21)NN=CCc1ccccc1,1,2,0.9952528148529608,64.0,Sitagliptin MPO,33,best_from_chembl,62,0.29097015393502046,chembl,wc
Cc1nc(NC(=S)NC(=O)c2ccccc2)sc1C(=O)N(C)C,1,1,1.0,91.0,Sitagliptin MPO,40,best_from_chembl,63,0.2877462406626386,chembl,wc
COc1ccc(OCC(=O)NN=C(C)c2ccccn2)cc1,1,1,0.9992536902427672,36.0,Sitagliptin MPO,34,best_from_chembl,64,0.2870579857389756,chembl,wc
Cc1cccnc1NC(=O)C(C)N1C(=O)c2ccccc2C1=O,1,1,0.9986721277236938,16.0,Sitagliptin MPO,38,best_from_chembl,65,0.286731958826763,chembl,wc
CCOC(=O)C1C(c2ccc(F)cc2)NC(=S)NC1(O)C(F)(F)F,0,11,0.0,-1.0,Sitagliptin MPO,44,best_from_chembl,66,0.2861129646905156,chembl,wc
CN(C)c1cc[n+](CC(=O)Nc2ccc([N+](=O)[O-])cc2Cl)cc1,1,4,0.8361719972573033,4.0,Sitagliptin MPO,49,best_from_chembl,67,0.28506034857456347,chembl,wc
CN(C)c1cc[n+](CC(=O)Nc2ccc(Cl)c([N+](=O)[O-])c2)cc1,1,3,0.8086062353343721,4.0,Sitagliptin MPO,51,best_from_chembl,68,0.28506034857456347,chembl,wc
O=C(NC(=S)NNC(=O)C1CC1c1ccccc1)c1ccc(F)cc1,1,3,0.9987536766210824,5.0,Sitagliptin MPO,42,best_from_chembl,69,0.2846555467065904,chembl,wc
C=CCNC(NC(=O)c1ccccc1)(C(=O)OCC)C(F)(F)F,0,11,0.0,-1.0,Sitagliptin MPO,40,best_from_chembl,70,0.2844888410361863,chembl,wc
O=C(C=Cc1ccccc1)NC(=S)NNC(=O)Cc1cccs1,1,1,0.9999930858612059,67.0,Sitagliptin MPO,37,best_from_chembl,71,0.283346435118642,chembl,wc
O=C(CCCN1C(=O)c2ccccc2C1=O)Nc1cccnc1,1,1,0.9992116689682008,35.0,Sitagliptin MPO,36,best_from_chembl,72,0.2824118066049411,chembl,wc
O=C(CCCN1C(=O)c2ccccc2C1=O)Nc1ccccn1,1,1,0.9999939203262328,35.0,Sitagliptin MPO,36,best_from_chembl,73,0.2824118066049411,chembl,wc
O=C(CCN1C(=O)c2ccccc2C1=O)NC(=S)Nc1ccccc1,1,1,0.999986171722412,86.0,Sitagliptin MPO,41,best_from_chembl,74,0.282238076357295,chembl,wc
O=C(c1ccccc1[N+](=O)[O-])N1CCN(c2ccccn2)CC1,1,1,0.9999288320541382,10.0,Sitagliptin MPO,43,best_from_chembl,75,0.2817009822656738,chembl,wc
Cc1cccc(NC(=O)CCN2C(=O)c3ccccc3C2=O)n1,1,1,0.9999951124191284,11.0,Sitagliptin MPO,38,best_from_chembl,76,0.2802660780352099,chembl,wc
Cc1ccccc1NNC(=O)C(=O)NNc1ccccc1C,1,4,0.04585930010540768,4.0,Sitagliptin MPO,32,best_from_chembl,77,0.27991732781501216,chembl,wc
O=C(Cc1c[nH]c2ccccc12)NNC(=O)c1ccccc1,1,1,0.996572732925415,11.0,Sitagliptin MPO,37,best_from_chembl,78,0.2794093126562775,chembl,wc
COc1ccccc1CC(=O)N(CCC#N)CCC#N,1,1,0.9015707969665528,96.0,Sitagliptin MPO,29,best_from_chembl,79,0.2788717337162194,chembl,wc
O=C1NC(=S)NC(=O)C12C(c1ccccc1)N=C(S)NC2c1ccccc1,0,11,0.0,-1.0,Sitagliptin MPO,47,best_from_chembl,80,0.27874868226893734,chembl,wc
O=C1c2ccccc2C(=O)N1CC=NNC(=S)Nc1ccccc1,1,1,0.9988542795181274,51.0,Sitagliptin MPO,38,best_from_chembl,81,0.27858825374313634,chembl,wc
CN(C)c1ccc(C=NCc2ccc(S(N)(=O)=O)cc2)cc1,1,1,0.998391091823578,4.0,Sitagliptin MPO,39,best_from_chembl,82,0.27849795737105837,chembl,wc
COc1ccccc1C=CC=NNC(=O)c1cnccn1,1,1,0.99997878074646,58.0,Sitagliptin MPO,30,best_from_chembl,83,0.27845596335726486,chembl,wc
CC(=O)c1ccc(OCC(O)Cn2nnc3ccccc32)cc1,1,2,0.8731474666210488,92.0,Sitagliptin MPO,36,best_from_chembl,84,0.2781121801665028,chembl,wc
COc1cccc(OC)c1C(=O)NC(=S)NCc1cccnc1,1,1,1.0,5.0,Sitagliptin MPO,35,best_from_chembl,85,0.27793040414917725,chembl,wc
CC(=NNC(=O)C(=O)NN=C(C)c1ccccc1)c1ccccc1,1,2,0.2496897595961478,4.0,Sitagliptin MPO,40,best_from_chembl,86,0.27769088385068297,chembl,wc
O=C(CSCC(=O)NN=Cc1ccccc1)NN=Cc1ccccc1,1,2,0.9998347769649882,7.0,Sitagliptin MPO,37,best_from_chembl,87,0.2760776963089408,chembl,wc
COc1ccc(C=NNC(=O)c2ccc(N)cc2)cc1,1,1,0.9998977184295654,6.0,Sitagliptin MPO,32,best_from_chembl,88,0.27433024879949913,chembl,wc
CNC(=O)CN(c1ccc(OC)cc1)S(=O)(=O)c1ccc(F)cc1,1,3,0.9842736622046252,5.0,Sitagliptin MPO,43,best_from_chembl,89,0.27343101836135,chembl,wc
CC(NC(=O)C(=O)NN=Cc1ccccc1)c1ccccc1,1,3,0.9851450029138829,3.0,Sitagliptin MPO,35,best_from_chembl,90,0.2730080501073839,chembl,wc
CSc1nc(C)c2c(n1)OC(CN1C(=O)c3ccccc3C1=O)C2,0,11,0.0,-1.0,Sitagliptin MPO,42,best_from_chembl,91,0.2727236431866274,chembl,wc
O=C(CNC(=O)c1ccc(Cl)cc1)NC(CO)c1ccccc1,1,1,0.9997394680976868,39.0,Sitagliptin MPO,38,best_from_chembl,92,0.27242959297413005,chembl,wc
COc1ncccc1NC(=O)NCC(O)c1ccc(F)cc1F,1,2,0.9957664646555032,16.0,Sitagliptin MPO,34,best_from_chembl,93,0.2723894014781138,chembl,wc
Cc1ccc(S(=O)(=O)NN2Cc3ccccc3C2=N)cc1,1,5,0.4845921975149348,26.0,Sitagliptin MPO,36,best_from_chembl,94,0.2723832404825752,chembl,wc
CC(C)(C)c1cc(C(=O)NN)n(Cc2ccc(F)cc2)n1,1,2,0.9997701763911522,50.0,Sitagliptin MPO,38,best_from_chembl,95,0.272108592172623,chembl,wc
N#CC1CC=CC2CN(NC(=O)OCc3ccccc3)C(=O)C12,0,11,0.0,-1.0,Sitagliptin MPO,39,best_from_chembl,96,0.27205404866460775,chembl,wc
CCOC(=O)c1nc(C)nc(NCc2ccccc2)n1,1,6,0.045272662978828114,47.0,Sitagliptin MPO,31,best_from_chembl,97,0.2712117560589197,chembl,wc
O=C(CCc1ccccc1)NNC(=S)NC(=O)c1ccccc1,1,1,0.9998496770858764,48.0,Sitagliptin MPO,36,best_from_chembl,98,0.2708511704748653,chembl,wc
Cc1cccc(NNC(=O)C(=O)NNc2cccc(C)c2)c1,1,2,0.4056764983938699,8.0,Sitagliptin MPO,36,best_from_chembl,99,0.27084936388546743,chembl,wc
CC(=O)Nc1ccc(C(C)=NNC(=O)c2ccncc2)cc1,1,1,0.99982750415802,4.0,Sitagliptin MPO,37,best_from_chembl,100,0.27050909350139907,chembl,wc
Cc1cc(C)n(CC(=O)NNC(=O)c2cccc(C(F)(F)F)c2)n1,1,1,0.9998778104782104,54.0,Sitagliptin MPO,44,smiles_ga,1,0.4630399105360995,chembl,wc
O=C(CC(=O)NN=Cc1ccc(F)cc1)NN=Cc1ccc(F)cc1,1,1,0.9997361302375792,13.0,Sitagliptin MPO,41,smiles_ga,2,0.43907692427221956,chembl,wc
Fc1cc(F)[nH]c(=NCc2ccc(CN=c3nc(F)cc(F)[nH]3)cc2)n1,0,11,0.0,-1.0,Sitagliptin MPO,50,smiles_ga,3,0.3866652276313269,chembl,wc
CC1(C)SC2C(NC(=O)C(F)(F)F)C(=O)N2C1C(=O)OCc1ccccc1,0,11,0.0,-1.0,Sitagliptin MPO,50,smiles_ga,4,0.3829471964682648,chembl,wc
CCOC(=O)C1C(c2ccc(C)cc2)NC(=S)NC1(O)C(F)(F)F,0,11,0.0,-1.0,Sitagliptin MPO,44,smiles_ga,5,0.3620839823581379,chembl,wc
Cc1ccc(C(=O)NNC(=O)c2c(C)nc3ccccn23)cc1,1,1,0.999212384223938,54.0,Sitagliptin MPO,39,smiles_ga,6,0.35452737193624917,chembl,wc
COc1ccc(OCC(=O)NCC(=O)Nc2c(F)cccc2F)cc1,1,3,0.9975280307139728,16.0,Sitagliptin MPO,39,smiles_ga,7,0.3519033055912597,chembl,wc
CC(=NNC(=S)NN=C(C)c1ccccn1)c1ccccn1,1,2,0.36563495873528495,10.0,Sitagliptin MPO,35,smiles_ga,8,0.35140115033399477,chembl,wc
O=C(CSCC(=O)NN=Cc1ccc(F)cc1)NN=Cc1ccc(F)cc1,1,2,0.9998379951051106,7.0,Sitagliptin MPO,43,smiles_ga,9,0.3506175474640466,chembl,wc
O=C(NCc1ccncc1)C(F)(F)C(F)(F)C(=O)NCc1ccncc1,1,3,0.7604469400447544,12.0,Sitagliptin MPO,44,smiles_ga,10,0.34681441725818773,chembl,wc
O=C(NCc1ccccn1)C(F)(F)C(F)(F)C(=O)NCc1ccccn1,1,3,0.7852524604608278,12.0,Sitagliptin MPO,44,smiles_ga,11,0.34681441725818773,chembl,wc
O=S(=O)(c1c(F)cccc1F)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1,1,3,0.9717076092067028,6.0,Sitagliptin MPO,52,smiles_ga,12,0.34584106185525026,chembl,wc
N=C(NCCc1ccccc1)NS(=O)(=O)c1ccc(F)cc1,1,2,0.9990379738249971,4.0,Sitagliptin MPO,37,smiles_ga,13,0.33883430128632713,chembl,wc
CCOc1ccc(NC(=S)NNC(=O)c2ccncc2)cc1,1,1,0.9999992847442628,7.0,Sitagliptin MPO,34,smiles_ga,14,0.33875865923045545,chembl,wc
O=C(CSCC(=O)NN=Cc1ccccc1F)NN=Cc1ccccc1F,1,2,0.9998275063521193,7.0,Sitagliptin MPO,39,smiles_ga,15,0.3343097074237974,chembl,wc
COc1ccc(C=CC(=O)NC(=S)NNC(=O)c2cccs2)cc1,1,7,0.0479147136095268,19.0,Sitagliptin MPO,40,smiles_ga,16,0.33375657255739816,chembl,wc
COc1ccc(C(=O)NNC(=S)NC(=O)C=Cc2cccs2)cc1,0,11,0.0,-1.0,Sitagliptin MPO,40,smiles_ga,17,0.33375657255739816,chembl,wc
Cc1ccc(S(=O)(=O)NNC(=O)C=Cc2cccc(F)c2)cc1,1,2,0.9921444611241484,19.0,Sitagliptin MPO,41,smiles_ga,18,0.3298528522461471,chembl,wc
COc1ccc(C=CC(=O)NC(=S)NNC(=O)Cc2cccs2)cc1,1,7,0.04791591315129901,67.0,Sitagliptin MPO,41,smiles_ga,19,0.32972295142385644,chembl,wc
O=C(NNC(=O)c1ccccc1-n1cccc1)c1cccnc1,1,1,0.999440848827362,22.0,Sitagliptin MPO,36,smiles_ga,20,0.32898213072387483,chembl,wc
O=[N+]([O-])c1ccccc1C=NN1CCN(c2ccccn2)CC1,1,2,0.997346871900568,97.0,Sitagliptin MPO,41,smiles_ga,21,0.32493210673493633,chembl,wc
CCOC(=O)C(C=NNC(N)=S)c1ccc(C(F)(F)F)cc1,1,2,0.9725462003342678,18.0,Sitagliptin MPO,39,smiles_ga,22,0.3242300622491699,chembl,wc
COc1cccc(NCC(=O)NN=C(C)c2ccncc2)c1,1,3,0.9575775311750092,3.0,Sitagliptin MPO,34,smiles_ga,23,0.3228090392017105,chembl,wc
COC(=O)C(Cc1cccc(C(F)(F)F)c1)NC(=O)n1ccnc1,1,2,0.9987502394218026,69.0,Sitagliptin MPO,42,smiles_ga,24,0.32074432808347514,chembl,wc
ON=Cc1cccc[n+]1-c1ccc(-[n+]2ccccc2C=NO)s1,0,11,0.0,-1.0,Sitagliptin MPO,41,smiles_ga,25,0.3202894359588038,chembl,wc
ON=Cc1ccc[n+](-c2ccc(-[n+]3cccc(C=NO)c3)s2)c1,0,11,0.0,-1.0,Sitagliptin MPO,45,smiles_ga,26,0.3202894359588038,chembl,wc
ON=Cc1cc[n+](-c2ccc(-[n+]3ccc(C=NO)cc3)s2)cc1,0,11,0.0,-1.0,Sitagliptin MPO,45,smiles_ga,27,0.3202894359588038,chembl,wc
COc1ccc(C(=O)NC(=S)NNC(=O)c2ccccc2C)cc1,1,1,0.9999972581863404,29.0,Sitagliptin MPO,39,smiles_ga,28,0.31982891881659176,chembl,wc
COc1ccc(C(=O)NC(=S)NNC(=O)c2ccc(C)cc2)cc1,1,1,0.9999754428863524,26.0,Sitagliptin MPO,41,smiles_ga,29,0.31982891881659176,chembl,wc
COc1ccc(CN(C#N)c2nc(SC)nc(N(C)C)n2)cc1,1,3,0.6161032698849908,7.0,Sitagliptin MPO,38,smiles_ga,30,0.31950875062517037,chembl,wc
O=C(NNS(=O)(=O)c1ccccc1)c1ccccc1-n1cccc1,1,1,0.9999914169311525,22.0,Sitagliptin MPO,40,smiles_ga,31,0.3173958867012068,chembl,wc
CC(CC(=O)Nc1ccc(Cl)cc1)=NNC(=O)C[n+]1ccccc1,1,1,0.7402209043502808,13.0,Sitagliptin MPO,43,smiles_ga,32,0.3169753018964008,chembl,wc
NC(=O)N=C(NCc1ccccc1)NCc1ccccc1,1,3,0.9422949797840694,4.0,Sitagliptin MPO,31,smiles_ga,33,0.3164938570259548,chembl,wc
O=S(=O)(c1ccc(F)cc1)N1CCN(S(=O)(=O)c2cc(F)ccc2F)CC1,1,1,0.9999969005584716,9.0,Sitagliptin MPO,51,smiles_ga,34,0.3162025536167821,chembl,wc
COc1ccc(C(=O)NC(=S)NNC(=O)c2cccc(C)c2)cc1,1,1,0.9999991655349731,32.0,Sitagliptin MPO,41,smiles_ga,35,0.3152949896853171,chembl,wc
CC(=O)NC(=S)NNC(=O)c1ccccc1OCc1ccccc1,1,2,0.9999318134425009,26.0,Sitagliptin MPO,37,smiles_ga,36,0.31505596052572277,chembl,wc
O=C1NC2ON=C(c3ccccc3)C2C2ON=C(c3ccccc3)N12,0,11,0.0,-1.0,Sitagliptin MPO,42,smiles_ga,37,0.314486583273385,chembl,wc
COc1ccc(C=NNC(=O)CCn2nnc3ccccc32)cc1,1,2,0.9963909636645952,64.0,Sitagliptin MPO,36,smiles_ga,38,0.31384202992145327,chembl,wc
OCCn1nnc(-c2ccc(OCc3ccccc3)cc2)n1,1,2,0.979108642161762,6.0,Sitagliptin MPO,33,smiles_ga,39,0.31204880063528956,chembl,wc
COc1cccc(OC)c1C(=O)NNC(=O)c1ccc(F)cc1,1,1,0.9403907656669616,11.0,Sitagliptin MPO,37,smiles_ga,40,0.31125852316463515,chembl,wc
COc1ccc(C(=NNC(N)=S)c2cccc(C)n2)cc1,1,3,0.8010960467032296,9.0,Sitagliptin MPO,35,smiles_ga,41,0.31076065685281173,chembl,wc
COc1ccc(CNC(=O)CSc2nnnn2-c2ccccc2)cc1,1,1,0.999918818473816,93.0,Sitagliptin MPO,37,smiles_ga,42,0.31075032741685593,chembl,wc
O=C(NC(=S)NNC(=S)NN=Cc1ccccc1)c1ccccc1,1,2,0.8364714503963739,11.0,Sitagliptin MPO,38,smiles_ga,43,0.30981600369539997,chembl,wc
CN(C1=NS(=O)(=O)N=C(N(C)c2ccccc2)O1)c1ccccc1,0,11,0.0,-1.0,Sitagliptin MPO,44,smiles_ga,44,0.3094939957743136,chembl,wc
CNc1ncccc1C(=O)NN=Cc1cccc(OC)c1,1,3,0.9770555554519986,4.0,Sitagliptin MPO,31,smiles_ga,45,0.30931832183775515,chembl,wc
CN(c1ccccc1)c1nc(-n2ccnc2)nc(-n2ccnc2)n1,1,3,0.33353411605587585,4.0,Sitagliptin MPO,40,smiles_ga,46,0.3080871198040987,chembl,wc
CCOC(=O)C1C(c2cccs2)NC(=O)N(C)C1(O)C(F)(F)F,0,11,0.0,-1.0,Sitagliptin MPO,43,smiles_ga,47,0.3077035620647391,chembl,wc
