SMILES,tb_synthesizability,tb_depth,tb_plausibility,tb_price,property,len_smiles,dataset,type,method,rank,objective
Cc1cc(N)ncc1C(=O)O,1,2,0.7036856507740978,5.0,C7H8N2O2,18,chembl,wc,best_from_chembl,36,1.0
Cc1cc(C(=O)O)cnc1N,1,2,0.9620333209395896,5.0,C7H8N2O2,18,chembl,wc,best_from_chembl,37,1.0
Cc1c(N)cccc1[N+](=O)[O-],1,0,1.0,1.0,C7H8N2O2,24,chembl,wc,best_from_chembl,38,1.0
CONC(=O)c1ccccn1,1,1,0.9733434915542604,3.0,C7H8N2O2,16,chembl,wc,best_from_chembl,39,1.0
COC(=O)c1cnc(C)cn1,1,0,1.0,14.0,C7H8N2O2,18,chembl,wc,best_from_chembl,40,1.0
COC(=O)c1ccncc1N,1,0,1.0,11.0,C7H8N2O2,16,chembl,wc,best_from_chembl,41,1.0
COC(=O)c1ccc(N)nc1,1,0,1.0,5.0,C7H8N2O2,18,chembl,wc,best_from_chembl,42,1.0
COC(=O)C=Cc1c[nH]cn1,1,1,0.994493007659912,6.0,C7H8N2O2,20,chembl,wc,best_from_chembl,43,1.0
CNc1cncc(C(=O)O)c1,1,1,0.7451727986335754,3.0,C7H8N2O2,18,chembl,wc,best_from_chembl,44,1.0
CNc1ccc([N+](=O)[O-])cc1,1,0,1.0,2.0,C7H8N2O2,24,chembl,wc,best_from_chembl,45,1.0
CNc1ccc(C(=O)O)cn1,1,1,0.912561058998108,54.0,C7H8N2O2,18,chembl,wc,best_from_chembl,46,1.0
CN(O)C(=O)c1ccccn1,1,1,0.9993713498115541,16.0,C7H8N2O2,18,chembl,wc,best_from_chembl,47,1.0
CN(N=O)c1ccccc1O,1,1,0.9947209358215332,10.0,C7H8N2O2,16,chembl,wc,best_from_chembl,48,1.0
CN(N=O)c1cccc(O)c1,1,1,0.9993197917938232,46.0,C7H8N2O2,18,chembl,wc,best_from_chembl,49,1.0
CN(N=O)c1ccc(O)cc1,1,1,0.9955917000770568,1.0,C7H8N2O2,18,chembl,wc,best_from_chembl,50,1.0
CC=Cc1cc(O)nc(O)n1,1,3,0.042616327796413035,21.0,C7H8N2O2,18,chembl,wc,best_from_chembl,51,1.0
CC1=CC(=NO)C(=NO)C=C1,0,11,0.0,-1.0,C7H8N2O2,21,chembl,wc,best_from_chembl,52,1.0
CC1=C(C#N)C(=O)NC1(C)O,1,2,0.8848510118391459,41.0,C7H8N2O2,22,chembl,wc,best_from_chembl,53,1.0
CC(=O)Nc1cccc[n+]1[O-],1,1,0.9907116293907166,33.0,C7H8N2O2,22,chembl,wc,best_from_chembl,54,1.0
CC(=O)Nc1cccc(=O)[nH]1,1,1,0.8676190972328186,14.0,C7H8N2O2,22,chembl,wc,best_from_chembl,55,1.0
CC(=O)Nc1ccc[n+]([O-])c1,1,1,0.9836786389350892,22.0,C7H8N2O2,24,chembl,wc,best_from_chembl,56,1.0
CC(=O)Nc1ccc(=O)[nH]c1,1,1,0.999333918094635,14.0,C7H8N2O2,22,chembl,wc,best_from_chembl,57,1.0
[O-][N+]1=C(c2cccs2)CN(O)C1,0,11,0.0,-1.0,C7H8N2O2,27,chembl,wc,best_from_chembl,58,0.9753099120283328
Cc1ccnc(SCC(=O)O)n1,1,0,1.0,16.0,C7H8N2O2,19,chembl,wc,best_from_chembl,59,0.9753099120283328
C[S+]([O-])CC(=O)c1cnccn1,0,11,0.0,-1.0,C7H8N2O2,25,chembl,wc,best_from_chembl,60,0.9753099120283328
CSc1ncc(C(=O)O)c(C)n1,1,1,0.9252413511276244,38.0,C7H8N2O2,21,chembl,wc,best_from_chembl,61,0.9753099120283328
COC(=O)NN=Cc1cccs1,1,1,0.9989171028137208,2.0,C7H8N2O2,18,chembl,wc,best_from_chembl,62,0.9753099120283328
CC(Sc1cnccn1)C(=O)O,0,11,0.0,-1.0,C7H8N2O2,19,chembl,wc,best_from_chembl,63,0.9753099120283328
CC(=O)ON=C(C)c1nccs1,1,3,0.3405207497773694,3.0,C7H8N2O2,20,chembl,wc,best_from_chembl,64,0.9753099120283328
CC(=O)Nc1sccc1C(N)=O,1,1,0.986327052116394,19.0,C7H8N2O2,20,chembl,wc,best_from_chembl,65,0.9753099120283328
C=CCSc1cnc(O)nc1O,1,3,0.11253990886201627,13.0,C7H8N2O2,17,chembl,wc,best_from_chembl,66,0.9753099120283328
C=CCC1C(=O)NC(=S)NC1=O,1,1,0.9687642455101012,3.0,C7H8N2O2,22,chembl,wc,best_from_chembl,67,0.9753099120283328
OB(O)c1ccc2[nH]ncc2c1,1,0,1.0,38.0,C7H8N2O2,21,chembl,wc,best_from_chembl,68,0.9048374180359596
O=[N+]([O-])C1C2C=CC(C2)C1Cl,0,11,0.0,-1.0,C7H8N2O2,28,chembl,wc,best_from_chembl,69,0.9048374180359596
O=C1C=CC(NC(=O)CCl)C1,1,4,0.8339874434127071,5.0,C7H8N2O2,21,chembl,wc,best_from_chembl,70,0.9048374180359596
O=C(OCCCl)c1cnccn1,1,1,0.9943392872810364,2.0,C7H8N2O2,18,chembl,wc,best_from_chembl,71,0.9048374180359596
O=C(O)CCNc1nccs1,1,2,0.9940163619782894,9.0,C7H8N2O2,16,chembl,wc,best_from_chembl,72,0.9048374180359596
O=C(O)C1CSC(C2CN2)=N1,0,11,0.0,-1.0,C7H8N2O2,21,chembl,wc,best_from_chembl,73,0.9048374180359596
O=C(NO)Nc1ccc(Cl)cc1,1,1,0.9995624423027042,1.0,C7H8N2O2,20,chembl,wc,best_from_chembl,74,0.9048374180359596
O=C(NO)Nc1ccc(Br)cc1,1,1,0.9996356964111328,6.0,C7H8N2O2,20,chembl,wc,best_from_chembl,75,0.9048374180359596
Nc1nc2c(s1)C(=O)CCC2,1,0,1.0,63.0,C7H8N2O2,20,chembl,wc,best_from_chembl,76,0.9048374180359596
Nc1cccc(S(N)(=O)=O)c1,1,0,1.0,4.0,C7H8N2O2,21,chembl,wc,best_from_chembl,77,0.9048374180359596
NS(=O)(=O)Nc1ccccc1,1,1,0.8333463668823242,1.0,C7H8N2O2,19,chembl,wc,best_from_chembl,78,0.9048374180359596
NOCc1ccc(Br)c(O)c1,1,1,0.7638779282569885,80.0,C7H8N2O2,18,chembl,wc,best_from_chembl,79,0.9048374180359596
NNc1ccc(Cl)c(C(=O)O)c1,1,1,0.4085293710231781,1.0,C7H8N2O2,22,chembl,wc,best_from_chembl,80,0.9048374180359596
NNC(=O)c1ccccc1S,1,1,0.9803081750869752,13.0,C7H8N2O2,16,chembl,wc,best_from_chembl,81,0.9048374180359596
NC(S)=Nc1cccc(O)c1,1,3,0.3363400147516334,8.0,C7H8N2O2,18,chembl,wc,best_from_chembl,82,0.9048374180359596
NC(=S)CS(=O)(=O)c1ccccn1,1,1,0.9790495038032532,15.0,C7H8N2O2,24,chembl,wc,best_from_chembl,83,0.9048374180359596
NC(=O)N(O)c1cccc(Br)c1,1,6,0.6854568464829589,10.0,C7H8N2O2,22,chembl,wc,best_from_chembl,84,0.9048374180359596
Cc1noc(C)c1C[Se]C#N,1,1,0.9998613595962524,15.0,C7H8N2O2,19,chembl,wc,best_from_chembl,85,0.9048374180359596
Cc1noc(C)c1CSC#N,1,1,0.9997846484184264,11.0,C7H8N2O2,16,chembl,wc,best_from_chembl,86,0.9048374180359596
Cc1ncc(CO)c(Br)c1O,1,4,0.25716928469022865,54.0,C7H8N2O2,18,chembl,wc,best_from_chembl,87,0.9048374180359596
C[n+]1ccc(C=NO)c(F)c1,1,2,0.2912590718346877,9.0,C7H8N2O2,21,chembl,wc,best_from_chembl,88,0.9048374180359596
C[N+]1=C2SC=CN2C(=O)CC1=O,0,11,0.0,-1.0,C7H8N2O2,25,chembl,wc,best_from_chembl,89,0.9048374180359596
CS(=O)(=O)Nc1ccccn1,1,1,0.9970806241035458,2.0,C7H8N2O2,19,chembl,wc,best_from_chembl,90,0.9048374180359596
COCc1cc(O)nc(S)n1,1,0,1.0,43.0,C7H8N2O2,17,chembl,wc,best_from_chembl,91,0.9048374180359596
COC(=O)n1ccn(C)c1=[Se],1,3,0.8363434675129494,5.0,C7H8N2O2,22,chembl,wc,best_from_chembl,92,0.9048374180359596
COC(=O)n1ccn(C)c1=S,1,1,0.998050093650818,4.0,C7H8N2O2,19,chembl,wc,best_from_chembl,93,0.9048374180359596
COC(=O)c1nc(N)sc1C,1,2,0.5048449355713345,89.0,C7H8N2O2,18,chembl,wc,best_from_chembl,94,0.9048374180359596
COC(=O)Cc1csc(N)n1,1,0,1.0,16.0,C7H8N2O2,18,chembl,wc,best_from_chembl,95,0.9048374180359596
CCOC(=O)c1csc(N)n1,1,0,1.0,5.0,C7H8N2O2,18,chembl,wc,best_from_chembl,96,0.9048374180359596
CCOC(=O)c1cnc(Cl)cn1,1,0,1.0,97.0,C7H8N2O2,20,chembl,wc,best_from_chembl,97,0.9048374180359596
CC=Cc1c(Cl)[nH]c(=O)[nH]c1=O,1,3,0.4938560590250233,21.0,C7H8N2O2,28,chembl,wc,best_from_chembl,98,0.9048374180359596
C=CCSc1nccc(O)n1,1,1,0.950226366519928,2.0,C7H8N2O2,16,chembl,wc,best_from_chembl,99,0.9048374180359596
C=C(C)c1c(Cl)[nH]c(=O)[nH]c1=O,1,7,0.0014527685421868509,19.0,C7H8N2O2,30,chembl,wc,best_from_chembl,100,0.9048374180359596
Oc1nc(O)c2c(n1)CCC2,1,0,1.0,49.0,C7H8N2O2,19,chembl,wc,smiles_ga,1,1.0
O=C(O)c1n[nH]c2c1CCC2,1,0,1.0,37.0,C7H8N2O2,21,chembl,wc,smiles_ga,2,1.0
O=C(O)c1cc(C2CC2)n[nH]1,1,0,1.0,27.0,C7H8N2O2,23,chembl,wc,smiles_ga,3,1.0
O=C(NO)Nc1ccccc1,1,1,0.9998095631599426,1.0,C7H8N2O2,16,chembl,wc,smiles_ga,4,1.0
O=C(NCO)c1cccnc1,1,0,1.0,5.0,C7H8N2O2,16,chembl,wc,smiles_ga,5,1.0
O=C(Cc1ccccn1)NO,1,2,0.9066194935280656,10.0,C7H8N2O2,16,chembl,wc,smiles_ga,6,1.0
Nc1ncccc1CC(=O)O,1,6,0.7941348519983494,28.0,C7H8N2O2,16,chembl,wc,smiles_ga,7,1.0
Nc1ccccc1C(=O)NO,1,0,1.0,25.0,C7H8N2O2,16,chembl,wc,smiles_ga,8,1.0
Nc1cccc(CC(=O)O)n1,1,3,0.8276115795504061,9.0,C7H8N2O2,18,chembl,wc,smiles_ga,9,1.0
Nc1cccc(C(=O)NO)c1,1,2,0.9218047286271548,6.0,C7H8N2O2,18,chembl,wc,smiles_ga,10,1.0
Nc1ccc(N)c(C(=O)O)c1,1,1,0.35012438893318176,9.0,C7H8N2O2,20,chembl,wc,smiles_ga,11,1.0
Nc1ccc(CC(=O)O)cn1,1,1,0.8440391421318054,5.0,C7H8N2O2,18,chembl,wc,smiles_ga,12,1.0
Nc1ccc(C(=O)O)cc1N,1,0,1.0,1.0,C7H8N2O2,18,chembl,wc,smiles_ga,13,1.0
Nc1ccc(C(=O)O)c(N)c1,1,1,0.9651959538459778,3.0,C7H8N2O2,20,chembl,wc,smiles_ga,14,1.0
Nc1ccc(C(=O)NO)cc1,1,2,0.9689596536252479,5.0,C7H8N2O2,18,chembl,wc,smiles_ga,15,1.0
Nc1cc(N)cc(C(=O)O)c1,1,0,1.0,1.0,C7H8N2O2,20,chembl,wc,smiles_ga,16,1.0
Nc1cc(CC(=O)O)ccn1,1,1,0.9937177896499634,71.0,C7H8N2O2,18,chembl,wc,smiles_ga,17,1.0
NNc1ccc(C(=O)O)cc1,1,0,1.0,2.0,C7H8N2O2,18,chembl,wc,smiles_ga,18,1.0
NNC(=O)c1ccccc1O,1,0,1.0,2.0,C7H8N2O2,16,chembl,wc,smiles_ga,19,1.0
NNC(=O)c1cccc(O)c1,1,0,1.0,15.0,C7H8N2O2,18,chembl,wc,smiles_ga,20,1.0
NNC(=O)c1ccc(O)cc1,1,0,1.0,2.0,C7H8N2O2,18,chembl,wc,smiles_ga,21,1.0
NNC(=O)C=Cc1ccco1,1,1,0.7638487219810486,2.0,C7H8N2O2,17,chembl,wc,smiles_ga,22,1.0
NN=Cc1ccc(O)cc1O,1,1,0.96319842338562,1.0,C7H8N2O2,16,chembl,wc,smiles_ga,23,1.0
NCc1cccc([N+](=O)[O-])c1,1,0,1.0,8.0,C7H8N2O2,24,chembl,wc,smiles_ga,24,1.0
NC(=O)Nc1ccccc1O,1,1,0.5346274971961975,1.0,C7H8N2O2,16,chembl,wc,smiles_ga,25,1.0
NC(=NO)c1ccccc1O,1,0,1.0,22.0,C7H8N2O2,16,chembl,wc,smiles_ga,26,1.0
Cn1ccc(=O)c(C(N)=O)c1,1,2,0.7926623053649919,67.0,C7H8N2O2,21,chembl,wc,smiles_ga,27,1.0
Cn1cc(C(N)=O)ccc1=O,1,1,0.9939666986465454,19.0,C7H8N2O2,19,chembl,wc,smiles_ga,28,1.0
Cc1nc(N)ccc1C(=O)O,1,1,0.9726117253303528,65.0,C7H8N2O2,18,chembl,wc,smiles_ga,29,1.0
Cc1ccc([N+](=O)[O-])cc1N,1,0,1.0,1.0,C7H8N2O2,24,chembl,wc,smiles_ga,30,1.0
Cc1ccc([N+](=O)[O-])c(N)c1,1,0,1.0,11.0,C7H8N2O2,26,chembl,wc,smiles_ga,31,1.0
Cc1ccc(N)cc1[N+](=O)[O-],1,0,1.0,2.0,C7H8N2O2,24,chembl,wc,smiles_ga,32,1.0
Cc1ccc(N)c([N+](=O)[O-])c1,1,0,1.0,1.0,C7H8N2O2,26,chembl,wc,smiles_ga,33,1.0
Cc1ccc(C(=O)O)c(N)n1,1,1,0.9479007720947266,4.0,C7H8N2O2,20,chembl,wc,smiles_ga,34,1.0
Cc1cc([N+](=O)[O-])ccc1N,1,0,1.0,1.0,C7H8N2O2,24,chembl,wc,smiles_ga,35,1.0
Cc1cc(N)ncc1C(=O)O,1,3,0.912620484272082,62.0,C7H8N2O2,18,chembl,wc,smiles_ga,36,1.0
Cc1cc(C(=O)O)cnc1N,1,2,0.4680868930182562,3.0,C7H8N2O2,18,chembl,wc,smiles_ga,37,1.0
Cc1c(N)cccc1[N+](=O)[O-],1,0,1.0,1.0,C7H8N2O2,24,chembl,wc,smiles_ga,38,1.0
CONC(=O)c1ccccn1,1,1,0.9821747541427612,12.0,C7H8N2O2,16,chembl,wc,smiles_ga,39,1.0
COC(=O)c1cnc(C)cn1,1,0,1.0,14.0,C7H8N2O2,18,chembl,wc,smiles_ga,40,1.0
COC(=O)c1ccncc1N,1,0,1.0,11.0,C7H8N2O2,16,chembl,wc,smiles_ga,41,1.0
COC(=O)c1ccc(N)nc1,1,0,1.0,5.0,C7H8N2O2,18,chembl,wc,smiles_ga,42,1.0
COC(=O)C=Cc1c[nH]cn1,1,1,0.9960959553718568,13.0,C7H8N2O2,20,chembl,wc,smiles_ga,43,1.0
CNc1cncc(C(=O)O)c1,1,1,0.7451727986335754,3.0,C7H8N2O2,18,chembl,wc,smiles_ga,44,1.0
CNc1ccc([N+](=O)[O-])cc1,1,0,1.0,2.0,C7H8N2O2,24,chembl,wc,smiles_ga,45,1.0
CNc1ccc(C(=O)O)cn1,1,1,0.9748641848564148,2.0,C7H8N2O2,18,chembl,wc,smiles_ga,46,1.0
CN(O)C(=O)c1ccccn1,1,1,0.9993713498115541,16.0,C7H8N2O2,18,chembl,wc,smiles_ga,47,1.0
CN(N=O)c1ccccc1O,1,1,0.9947209358215332,10.0,C7H8N2O2,16,chembl,wc,smiles_ga,48,1.0
CN(N=O)c1cccc(O)c1,1,1,0.9993197917938232,46.0,C7H8N2O2,18,chembl,wc,smiles_ga,49,1.0
CN(N=O)c1ccc(O)cc1,1,1,0.9955917000770568,1.0,C7H8N2O2,18,chembl,wc,smiles_ga,50,1.0
CC=Cc1cc(O)nc(O)n1,1,3,0.042616327796413035,21.0,C7H8N2O2,18,chembl,wc,smiles_ga,51,1.0
CC1=CC(=NO)C(=NO)C=C1,0,11,0.0,-1.0,C7H8N2O2,21,chembl,wc,smiles_ga,52,1.0
CC1=C(C#N)C(=O)NC1(C)O,1,2,0.8848510118391459,41.0,C7H8N2O2,22,chembl,wc,smiles_ga,53,1.0
CC(=O)Nc1cccc[n+]1[O-],1,1,0.9907116293907166,33.0,C7H8N2O2,22,chembl,wc,smiles_ga,54,1.0
CC(=O)Nc1cccc(=O)[nH]1,1,1,0.8676190972328186,14.0,C7H8N2O2,22,chembl,wc,smiles_ga,55,1.0
CC(=O)Nc1ccc[n+]([O-])c1,1,1,0.9944204688072203,23.0,C7H8N2O2,24,chembl,wc,smiles_ga,56,1.0
CC(=O)Nc1ccc(=O)[nH]c1,1,1,0.999333918094635,14.0,C7H8N2O2,22,chembl,wc,smiles_ga,57,1.0
[O-][N+]1=C(c2cccs2)CN(O)C1,0,11,0.0,-1.0,C7H8N2O2,27,chembl,wc,smiles_ga,58,0.9753099120283328
O=c1cc(O)nc2n1CCCS2,1,2,0.9833339607870216,13.0,C7H8N2O2,19,chembl,wc,smiles_ga,59,0.9753099120283328
Cc1ccnc(SCC(=O)O)n1,1,0,1.0,16.0,C7H8N2O2,19,chembl,wc,smiles_ga,60,0.9753099120283328
C[S+]([O-])CC(=O)c1cnccn1,0,11,0.0,-1.0,C7H8N2O2,25,chembl,wc,smiles_ga,61,0.9753099120283328
CSc1ncc(C(=O)O)c(C)n1,1,1,0.9252413511276244,38.0,C7H8N2O2,21,chembl,wc,smiles_ga,62,0.9753099120283328
COC(=O)NN=Cc1cccs1,1,1,0.9989171028137208,2.0,C7H8N2O2,18,chembl,wc,smiles_ga,63,0.9753099120283328
CC(Sc1cnccn1)C(=O)O,0,11,0.0,-1.0,C7H8N2O2,19,chembl,wc,smiles_ga,64,0.9753099120283328
CC(=O)ON=C(C)c1nccs1,1,3,0.3405207497773694,3.0,C7H8N2O2,20,chembl,wc,smiles_ga,65,0.9753099120283328
CC(=O)Nc1sccc1C(N)=O,1,1,0.99043208360672,19.0,C7H8N2O2,20,chembl,wc,smiles_ga,66,0.9753099120283328
C=CCSc1cnc(O)nc1O,1,3,0.38462479303099467,5.0,C7H8N2O2,17,chembl,wc,smiles_ga,67,0.9753099120283328
C=CCC1C(=O)NC(=S)NC1=O,1,1,0.9687642455101012,3.0,C7H8N2O2,22,chembl,wc,smiles_ga,68,0.9753099120283328
O=[N+]([O-])C1C2C=CC(C2)C1Cl,0,11,0.0,-1.0,C7H8N2O2,28,chembl,wc,smiles_ga,69,0.9048374180359596
O=C1C=CC(NC(=O)CCl)C1,1,4,0.8339874434127071,5.0,C7H8N2O2,21,chembl,wc,smiles_ga,70,0.9048374180359596
O=C(OCCCl)c1cnccn1,1,1,0.9932913780212402,67.0,C7H8N2O2,18,chembl,wc,smiles_ga,71,0.9048374180359596
O=C(O)CCNc1nccs1,1,2,0.9949997439253622,18.0,C7H8N2O2,16,chembl,wc,smiles_ga,72,0.9048374180359596
O=C(O)C1CSC(C2CN2)=N1,0,11,0.0,-1.0,C7H8N2O2,21,chembl,wc,smiles_ga,73,0.9048374180359596
O=C(NO)Nc1ccc(Cl)cc1,1,1,0.9995624423027042,1.0,C7H8N2O2,20,chembl,wc,smiles_ga,74,0.9048374180359596
O=C(NO)Nc1ccc(Br)cc1,1,1,0.9996356964111328,6.0,C7H8N2O2,20,chembl,wc,smiles_ga,75,0.9048374180359596
Nc1nc2c(s1)C(=O)CCC2,1,0,1.0,63.0,C7H8N2O2,20,chembl,wc,smiles_ga,76,0.9048374180359596
Nc1cccc(S(N)(=O)=O)c1,1,0,1.0,4.0,C7H8N2O2,21,chembl,wc,smiles_ga,77,0.9048374180359596
NS(=O)(=O)Nc1ccccc1,1,1,0.8333463668823242,1.0,C7H8N2O2,19,chembl,wc,smiles_ga,78,0.9048374180359596
NOCc1ccc(Br)c(O)c1,1,1,0.7638779282569885,80.0,C7H8N2O2,18,chembl,wc,smiles_ga,79,0.9048374180359596
NNc1ccc(Cl)c(C(=O)O)c1,1,1,0.3062135577201843,5.0,C7H8N2O2,22,chembl,wc,smiles_ga,80,0.9048374180359596
NNC(=O)c1ccccc1S,1,1,0.6513955593109131,1.0,C7H8N2O2,16,chembl,wc,smiles_ga,81,0.9048374180359596
NC(S)=Nc1cccc(O)c1,1,3,0.3363400147516334,8.0,C7H8N2O2,18,chembl,wc,smiles_ga,82,0.9048374180359596
NC(=S)CS(=O)(=O)c1ccccn1,1,1,0.9790495038032532,15.0,C7H8N2O2,24,chembl,wc,smiles_ga,83,0.9048374180359596
NC(=O)N(O)c1cccc(Br)c1,1,6,0.6854568464829589,10.0,C7H8N2O2,22,chembl,wc,smiles_ga,84,0.9048374180359596
Cc1noc(C)c1C[Se]C#N,1,1,0.9998613595962524,15.0,C7H8N2O2,19,chembl,wc,smiles_ga,85,0.9048374180359596
Cc1noc(C)c1CSC#N,1,1,0.9997846484184264,11.0,C7H8N2O2,16,chembl,wc,smiles_ga,86,0.9048374180359596
Cc1ncc(CO)c(Br)c1O,1,4,0.25716928469022865,54.0,C7H8N2O2,18,chembl,wc,smiles_ga,87,0.9048374180359596
C[n+]1ccc(C=NO)c(F)c1,1,2,0.2890856060943925,20.0,C7H8N2O2,21,chembl,wc,smiles_ga,88,0.9048374180359596
C[N+]1=C2SC=CN2C(=O)CC1=O,0,11,0.0,-1.0,C7H8N2O2,25,chembl,wc,smiles_ga,89,0.9048374180359596
CS(=O)(=O)Nc1ccccn1,1,1,0.9986729621887208,3.0,C7H8N2O2,19,chembl,wc,smiles_ga,90,0.9048374180359596
COCc1cc(O)nc(S)n1,1,0,1.0,43.0,C7H8N2O2,17,chembl,wc,smiles_ga,91,0.9048374180359596
COC(=O)n1ccn(C)c1=[Se],0,11,0.0,-1.0,C7H8N2O2,22,chembl,wc,smiles_ga,92,0.9048374180359596
COC(=O)n1ccn(C)c1=S,1,1,0.998050093650818,4.0,C7H8N2O2,19,chembl,wc,smiles_ga,93,0.9048374180359596
COC(=O)c1nc(N)sc1C,1,2,0.5048449355713345,89.0,C7H8N2O2,18,chembl,wc,smiles_ga,94,0.9048374180359596
COC(=O)Cc1csc(N)n1,1,0,1.0,16.0,C7H8N2O2,18,chembl,wc,smiles_ga,95,0.9048374180359596
CCOC(=O)c1csc(N)n1,1,0,1.0,5.0,C7H8N2O2,18,chembl,wc,smiles_ga,96,0.9048374180359596
CCOC(=O)c1cnc(Cl)cn1,1,0,1.0,97.0,C7H8N2O2,20,chembl,wc,smiles_ga,97,0.9048374180359596
CC=Cc1c(Cl)[nH]c(=O)[nH]c1=O,1,3,0.4938560590250233,21.0,C7H8N2O2,28,chembl,wc,smiles_ga,98,0.9048374180359596
C=CCSc1nccc(O)n1,1,1,0.9986096620559692,2.0,C7H8N2O2,16,chembl,wc,smiles_ga,99,0.9048374180359596
C=C(C)c1c(Cl)[nH]c(=O)[nH]c1=O,1,7,0.0014527685421868509,19.0,C7H8N2O2,30,chembl,wc,smiles_ga,100,0.9048374180359596
