SMILES,tb_synthesizability,tb_depth,tb_plausibility,tb_price,property,len_smiles,dataset,type,method,rank,objective
Cc1nn(-c2ccccc2)c2nc3c(nc12)c(C)nn3-c1ccccc1,0,11,0.0,-1.0,CNS MPO,44,moses,wo,best_from_chembl,26,1.0
Cc1nc2c(OCc3ccccc3)cccn2c1CC#N,0,11,0.0,-1.0,CNS MPO,30,moses,wo,best_from_chembl,27,1.0
Cc1cccnc1-n1c(C)nc2ccccc2c1=O,1,3,0.14589758223286395,19.0,CNS MPO,29,moses,wo,best_from_chembl,28,1.0
Cc1ccc2c(c1)c1nnc(-n3ccnc3)nc1n2C,0,11,0.0,-1.0,CNS MPO,33,moses,wo,best_from_chembl,29,1.0
Cc1ccc(S(=O)(=O)N2CCCC2C(=O)N2CCCC2)cc1,1,2,0.9985856134713488,3.0,CNS MPO,39,moses,wo,best_from_chembl,30,1.0
Cc1ccc(OCc2nn3c(=O)c(C)nnc3s2)cc1,1,2,0.9993166893623596,15.0,CNS MPO,33,moses,wo,best_from_chembl,31,1.0
Cc1cc(N2CCN(S(C)(=O)=O)CC2)ncn1,1,1,0.9997047781944276,50.0,CNS MPO,31,moses,wo,best_from_chembl,32,1.0
Cc1cc(C)n(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)n1,1,4,0.06940842677835139,6.0,CNS MPO,42,moses,wo,best_from_chembl,33,1.0
Cc1c(C)c2ccc(OCc3nnc(C(C)C)s3)cc2oc1=O,1,3,0.995256596020598,18.0,CNS MPO,38,moses,wo,best_from_chembl,34,1.0
Cc1c(C#N)c2ccccc2n1CC(=O)N1CCOCC1,1,2,0.966688538687734,67.0,CNS MPO,33,moses,wo,best_from_chembl,35,1.0
CSc1cc(-c2ccc(Br)cc2)oc(=O)c1C#N,1,1,0.9999983310699464,60.0,CNS MPO,32,moses,wo,best_from_chembl,36,1.0
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,1,0,1.0,100.0,CNS MPO,42,moses,wo,best_from_chembl,37,1.0
CS(=O)(=O)c1ccc(-c2cn3ccccc3n2)cc1,1,2,0.9976199472841358,53.0,CNS MPO,34,moses,wo,best_from_chembl,38,1.0
COc1nc2nc(-c3noc(C)n3)cn2c2c1CCCC2,0,11,0.0,-1.0,CNS MPO,34,moses,wo,best_from_chembl,39,1.0
COc1cnc2c3c(nccc13)C(=O)c1ccccc1-2,0,11,0.0,-1.0,CNS MPO,34,moses,wo,best_from_chembl,40,1.0
COc1ccnc(N2CCN(C(=O)c3cccs3)CC2)n1,1,1,0.9999831914901732,43.0,CNS MPO,34,moses,wo,best_from_chembl,41,1.0
COc1ccnc(N2CCN(C(=O)c3ccco3)CC2)n1,1,1,0.9999942779541016,43.0,CNS MPO,34,moses,wo,best_from_chembl,42,1.0
COc1ccnc(N2CCN(C(=O)c3ccccn3)CC2)n1,1,1,0.9999991655349731,43.0,CNS MPO,35,moses,wo,best_from_chembl,43,1.0
COc1ccnc(N2CCN(C(=O)c3ccccc3)CC2)n1,1,1,0.9999802112579346,43.0,CNS MPO,35,moses,wo,best_from_chembl,44,1.0
COc1ccccc1OC(=O)c1ccccc1OC(C)=O,1,1,0.9992129802703856,7.0,CNS MPO,31,moses,wo,best_from_chembl,45,1.0
COc1ccccc1OC(=O)Oc1ccccc1OC,1,0,1.0,3.0,CNS MPO,27,moses,wo,best_from_chembl,46,1.0
COc1cccc(OC)c1C(=O)N1CCN(c2ccc(F)cc2)CC1,1,1,0.9999178647994996,11.0,CNS MPO,40,moses,wo,best_from_chembl,47,1.0
COc1cccc(Cn2nc3oc(=O)cc(C)c3c2C)c1,0,11,0.0,-1.0,CNS MPO,34,moses,wo,best_from_chembl,48,1.0
COc1ccc2c(c1)C(=O)C(Cc1cccnc1)CO2,1,9,0.5325296695841097,19.0,CNS MPO,33,moses,wo,best_from_chembl,49,1.0
COc1ccc(S(=O)(=O)N2CCc3ccccc3C2)cc1OC,1,1,0.9541405439376832,22.0,CNS MPO,37,moses,wo,best_from_chembl,50,1.0
COc1ccc(S(=O)(=O)N2CCc3ccccc32)cc1OC,1,1,0.9990031123161316,10.0,CNS MPO,36,moses,wo,best_from_chembl,51,1.0
COc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1OC,1,1,0.9984034895896912,10.0,CNS MPO,37,moses,wo,best_from_chembl,52,1.0
COc1ccc(S(=O)(=O)N(C)C2CCCCC2)cc1,1,1,0.9998216032981871,3.0,CNS MPO,33,moses,wo,best_from_chembl,53,1.0
COc1ccc(CN2Cc3ncccc3C2=O)cc1,1,2,0.9948837718720256,58.0,CNS MPO,28,moses,wo,best_from_chembl,54,1.0
COc1ccc(C=C2CCCN=C2c2cccnc2)c(OC)c1,0,11,0.0,-1.0,CNS MPO,35,moses,wo,best_from_chembl,55,1.0
COc1ccc(C2(C#N)CCC(=O)CC2)cc1OC1CCCC1,1,5,0.9870315102048804,27.0,CNS MPO,37,moses,wo,best_from_chembl,56,1.0
COc1ccc(-c2nnc(C)nc2-c2ccc(OC)cc2)cc1,1,4,0.8896132270259839,88.0,CNS MPO,37,moses,wo,best_from_chembl,57,1.0
COc1ccc(-c2cnc3c(-c4cccnc4)cnn3c2)cc1,1,4,0.9619950715324034,23.0,CNS MPO,37,moses,wo,best_from_chembl,58,1.0
COc1cc2ncc(-c3ccccc3)nc2cc1OC,1,1,0.9993941783905028,78.0,CNS MPO,29,moses,wo,best_from_chembl,59,1.0
COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,1,1,0.9997950196266174,3.0,CNS MPO,31,moses,wo,best_from_chembl,60,1.0
COc1c(OC)c(OC(C)=O)c2cc(Cl)ccc2c1OC(C)=O,1,6,0.4259557218907549,26.0,CNS MPO,40,moses,wo,best_from_chembl,61,1.0
COc1c(C)cnc(CSc2nnnn2C)c1C,1,2,0.9828250482722468,9.0,CNS MPO,26,moses,wo,best_from_chembl,62,1.0
CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O,0,11,0.0,-1.0,CNS MPO,39,moses,wo,best_from_chembl,63,1.0
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,1,4,0.9452333082825596,9.0,CNS MPO,38,moses,wo,best_from_chembl,64,1.0
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(C(F)(F)F)ccc21,1,3,0.9980533296567692,14.0,CNS MPO,44,moses,wo,best_from_chembl,65,1.0
CN(c1ccccc1)c1nc(N2CCOCC2)nc(-n2ccnc2)n1,1,2,0.9791381000739464,3.0,CNS MPO,40,moses,wo,best_from_chembl,66,1.0
CN(C)c1ncnc2c1ncn2Cc1ccccc1,1,2,0.9432000032321568,4.0,CNS MPO,27,moses,wo,best_from_chembl,67,1.0
CN(C)S(=O)(=O)N1CCN(c2ncccn2)CC1,1,1,0.999942421913147,56.0,CNS MPO,32,moses,wo,best_from_chembl,68,1.0
CN(C(=O)c1ccc(F)cc1)c1ccccc1C(=O)N1CCOCC1,1,2,0.9981081544289054,3.0,CNS MPO,41,moses,wo,best_from_chembl,69,1.0
CCn1nc(-c2cccnc2)c2ccccc2c1=O,1,2,0.9970170626024526,56.0,CNS MPO,29,moses,wo,best_from_chembl,70,1.0
CCc1nc(C#N)c(N2CCc3ccccc3CC2)nc1C,1,5,0.5950869282314882,80.0,CNS MPO,33,moses,wo,best_from_chembl,71,1.0
CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,1,0,1.0,63.0,CNS MPO,38,moses,wo,best_from_chembl,72,1.0
CCc1c(OC)nc2nc(-c3noc(C)n3)cn2c1C,0,11,0.0,-1.0,CNS MPO,33,moses,wo,best_from_chembl,73,1.0
CCSc1nc(-c2ccc(OC)c(OC)c2)cc2nccn12,0,11,0.0,-1.0,CNS MPO,35,moses,wo,best_from_chembl,74,1.0
CCOc1ccnc(N2CCN(C(=O)c3sccc3C#N)CC2)n1,1,5,0.8875321863441937,82.0,CNS MPO,38,moses,wo,best_from_chembl,75,1.0
CCOc1ccc(-n2c(C)nc3ccccc3c2=O)cc1,1,5,0.305821148554812,7.0,CNS MPO,33,moses,wo,best_from_chembl,76,1.0
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,1,2,0.8856390170072705,23.0,CNS MPO,39,moses,wo,best_from_chembl,77,1.0
CCOC(=O)c1cncn1C1CCCc2ccccc21,1,1,0.9972118735313416,21.0,CNS MPO,29,moses,wo,best_from_chembl,78,1.0
CCOC(=O)Cn1nc(C(F)(F)F)c(Br)c1C,1,1,0.9954864382743835,31.0,CNS MPO,31,moses,wo,best_from_chembl,79,1.0
CCOC(=O)CSc1nc2ccccc2c(=O)n1-c1ccccc1,1,1,0.9999985694885254,46.0,CNS MPO,37,moses,wo,best_from_chembl,80,1.0
CCOC(=O)C1CN(Cc2ccccc2)C(=O)C1=O,1,2,0.9884472220513452,4.0,CNS MPO,32,moses,wo,best_from_chembl,81,1.0
CCN(c1ccccc1)S(=O)(=O)c1ccc(OC)cc1,1,1,0.9988691210746764,3.0,CNS MPO,34,moses,wo,best_from_chembl,82,1.0
CCN(CC)C(=O)c1ccccc1C(=O)N(CC)CC,1,0,1.0,14.0,CNS MPO,32,moses,wo,best_from_chembl,83,1.0
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,1,1,0.9999977350234984,19.0,CNS MPO,40,moses,wo,best_from_chembl,84,1.0
CCC(=O)c1cc2n(c(=O)c1C)Cc1cc3ccccc3nc1-2,1,1,0.9769644141197203,43.0,CNS MPO,40,moses,wo,best_from_chembl,85,1.0
CC1CCCCN1C(=O)c1ccc(C(=O)N2CCCCC2C)cc1,1,2,0.340069363410997,3.0,CNS MPO,38,moses,wo,best_from_chembl,86,1.0
CC1CC(OC(=O)CN2CCCC2=O)CC(C)(C)C1,1,1,0.9993289709091188,91.0,CNS MPO,33,moses,wo,best_from_chembl,87,1.0
CC1(C)C=C(n2ccccc2=O)c2cc(C#N)ccc2O1,1,3,0.9929180556038496,55.0,CNS MPO,36,moses,wo,best_from_chembl,88,1.0
CC(Oc1ccc(Cl)cc1)c1ccnc2ncnn12,0,11,0.0,-1.0,CNS MPO,30,moses,wo,best_from_chembl,89,1.0
CC(C)n1c(=O)c2c(-c3noc(C4CC4)n3)ncn2c2ccccc21,0,11,0.0,-1.0,CNS MPO,45,moses,wo,best_from_chembl,90,1.0
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,1,0,1.0,17.0,CNS MPO,36,moses,wo,best_from_chembl,91,1.0
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,1,0,1.0,2.0,CNS MPO,36,moses,wo,best_from_chembl,92,1.0
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,1,2,0.9922555664189474,8.0,CNS MPO,40,moses,wo,best_from_chembl,93,1.0
CC(=O)c1ccc(N2CCN(C(=O)c3cccnc3)CC2)cc1,1,1,0.999998927116394,11.0,CNS MPO,39,moses,wo,best_from_chembl,94,1.0
CC(=O)Oc1ccccc1C(=O)Oc1c(C)occc1=O,1,1,0.9996962547302246,7.0,CNS MPO,34,moses,wo,best_from_chembl,95,1.0
CC(=O)Oc1cccc(OC(C)=O)c1OC(C)=O,1,1,0.9998818635940552,2.0,CNS MPO,31,moses,wo,best_from_chembl,96,1.0
CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12,1,0,1.0,3.0,CNS MPO,33,moses,wo,best_from_chembl,97,1.0
CC(=O)N1CCN(S(=O)(=O)c2ccc(C)cc2)C1C(C)C,1,8,0.7436351316573406,6.0,CNS MPO,40,moses,wo,best_from_chembl,98,1.0
C=CCn1c(SCC(=O)OC)nc2ccccc2c1=O,1,1,0.9989525079727172,86.0,CNS MPO,31,moses,wo,best_from_chembl,99,1.0
C=CCc1c(OC(C)=O)c2cccnc2n(-c2ccccc2)c1=O,1,3,0.9600837299146292,39.0,CNS MPO,40,moses,wo,best_from_chembl,100,1.0
O=c1onc2n1-c1cc(Br)ccc1OC2,1,7,0.047972833548389285,88.0,CNS MPO,26,moses,wo,smiles_ga,1,1.0
O=c1c2ccccc2oc2nc3n(c(=O)c12)CCCS3,0,11,0.0,-1.0,CNS MPO,34,moses,wo,smiles_ga,2,1.0
O=c1c2ccccc2c(-c2cccnc2)nn1CCn1ccnc1,1,4,0.9807529556856814,10.0,CNS MPO,36,moses,wo,smiles_ga,3,1.0
O=c1c2cc(Cl)ccc2oc2nc3n(c(=O)c12)CCCS3,0,11,0.0,-1.0,CNS MPO,38,moses,wo,smiles_ga,4,1.0
O=C1c2ccccc2-c2c3c(cc4ccnc1c24)OCO3,1,8,0.9839042227324536,16.0,CNS MPO,35,moses,wo,smiles_ga,5,1.0
O=C1OC(C2OC(=O)c3ccccc32)c2ccccc21,1,2,0.4324965437766366,5.0,CNS MPO,34,moses,wo,smiles_ga,6,1.0
O=C1N=C(N2CCOCC2)CN1c1ccc(Cl)cc1,1,2,0.9556698536428421,3.0,CNS MPO,32,moses,wo,smiles_ga,7,1.0
O=C1CCCN1S(=O)(=O)c1ccc(Cl)cc1,1,1,0.9364727139472958,85.0,CNS MPO,30,moses,wo,smiles_ga,8,1.0
O=C(c1ccccn1)c1cnn2c(-c3ccncc3)ccnc12,1,2,0.9999781847736244,62.0,CNS MPO,37,moses,wo,smiles_ga,9,1.0
O=C(c1ccccn1)N1CCN(C(=O)c2ccccn2)CC1,1,2,0.9901989696419022,21.0,CNS MPO,36,moses,wo,smiles_ga,10,1.0
O=C(c1cccc(C(=O)N2CCCC2)c1)N1CCCC1,1,1,0.9999510049819946,3.0,CNS MPO,34,moses,wo,smiles_ga,11,1.0
O=C(CN1CCCC1=O)N1CCN(c2cccc(Cl)c2)CC1,1,1,0.9997466206550598,89.0,CNS MPO,37,moses,wo,smiles_ga,12,1.0
O=C(C1CCCN1C(=O)OCc1ccccc1)N1CCCC1,1,1,0.9986156225204468,4.0,CNS MPO,34,moses,wo,smiles_ga,13,1.0
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,1,0,1.0,2.0,CNS MPO,37,moses,wo,smiles_ga,14,1.0
O=C(C1CCCCC1)N1CC(=O)N2CCCc3ccccc3C2C1,1,4,0.1387137723344311,7.0,CNS MPO,38,moses,wo,smiles_ga,15,1.0
Fc1ccccc1CSc1nnnn1-c1ccc2c(c1)OCO2,1,2,0.9999924898147584,48.0,CNS MPO,34,moses,wo,smiles_ga,16,1.0
Cn1c(=O)oc2ccc(C(=O)c3ccccc3)cc21,1,3,0.8379769886922255,71.0,CNS MPO,33,moses,wo,smiles_ga,17,1.0
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,1,0,1.0,29.0,CNS MPO,33,moses,wo,smiles_ga,18,1.0
Clc1ccccc1-c1nc(-c2ccncc2)no1,1,1,0.9999971389770508,14.0,CNS MPO,29,moses,wo,smiles_ga,19,1.0
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,1,2,0.9858109915258382,28.0,CNS MPO,36,moses,wo,smiles_ga,20,1.0
Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1,1,2,0.9989746036325188,3.0,CNS MPO,33,moses,wo,smiles_ga,21,1.0
Cc1nnc2sc(COc3ccc(Cl)cc3)nn2c1=O,1,2,0.9994926971923944,10.0,CNS MPO,32,moses,wo,smiles_ga,22,1.0
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,1,2,0.9935598457845884,48.0,CNS MPO,39,moses,wo,smiles_ga,23,1.0
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,1,0,1.0,40.0,CNS MPO,37,moses,wo,smiles_ga,24,1.0
Cc1nn(C)c2c1C(c1ccccc1F)=NCC(=O)N2C,0,11,0.0,-1.0,CNS MPO,35,moses,wo,smiles_ga,25,1.0
Cc1nn(-c2ccccc2)c2nc3c(nc12)c(C)nn3-c1ccccc1,0,11,0.0,-1.0,CNS MPO,44,moses,wo,smiles_ga,26,1.0
Cc1nc2c(OCc3ccccc3)cccn2c1CC#N,0,11,0.0,-1.0,CNS MPO,30,moses,wo,smiles_ga,27,1.0
Cc1cccnc1-n1c(C)nc2ccccc2c1=O,1,3,0.14589758223286395,19.0,CNS MPO,29,moses,wo,smiles_ga,28,1.0
Cc1ccc2c(c1)c1nnc(-n3ccnc3)nc1n2C,0,11,0.0,-1.0,CNS MPO,33,moses,wo,smiles_ga,29,1.0
Cc1ccc(S(=O)(=O)N2CCCC2C(=O)N2CCCC2)cc1,1,2,0.9985856134713488,3.0,CNS MPO,39,moses,wo,smiles_ga,30,1.0
Cc1ccc(OCc2nn3c(=O)c(C)nnc3s2)cc1,1,2,0.9993166893623596,15.0,CNS MPO,33,moses,wo,smiles_ga,31,1.0
Cc1cc(N2CCN(S(C)(=O)=O)CC2)ncn1,1,1,0.9997047781944276,50.0,CNS MPO,31,moses,wo,smiles_ga,32,1.0
Cc1cc(C)n(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)n1,1,4,0.06940842677835139,6.0,CNS MPO,42,moses,wo,smiles_ga,33,1.0
Cc1c(C)c2ccc(OCc3nnc(C(C)C)s3)cc2oc1=O,1,2,0.9975148047104272,76.0,CNS MPO,38,moses,wo,smiles_ga,34,1.0
Cc1c(C#N)c2ccccc2n1CC(=O)N1CCOCC1,1,2,0.966688538687734,67.0,CNS MPO,33,moses,wo,smiles_ga,35,1.0
CSc1cc(-c2ccc(Br)cc2)oc(=O)c1C#N,1,1,0.9999983310699464,60.0,CNS MPO,32,moses,wo,smiles_ga,36,1.0
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,1,0,1.0,100.0,CNS MPO,42,moses,wo,smiles_ga,37,1.0
CS(=O)(=O)c1ccc(-c2cn3ccccc3n2)cc1,1,2,0.9976199472841358,53.0,CNS MPO,34,moses,wo,smiles_ga,38,1.0
COc1nc2nc(-c3noc(C)n3)cn2c2c1CCCC2,0,11,0.0,-1.0,CNS MPO,34,moses,wo,smiles_ga,39,1.0
COc1cnc2c3c(nccc13)C(=O)c1ccccc1-2,0,11,0.0,-1.0,CNS MPO,34,moses,wo,smiles_ga,40,1.0
COc1ccnc(N2CCN(C(=O)c3cccs3)CC2)n1,1,1,0.9999905824661256,43.0,CNS MPO,34,moses,wo,smiles_ga,41,1.0
COc1ccnc(N2CCN(C(=O)c3ccco3)CC2)n1,1,1,0.9999942779541016,43.0,CNS MPO,34,moses,wo,smiles_ga,42,1.0
COc1ccnc(N2CCN(C(=O)c3ccccn3)CC2)n1,1,1,0.9999996423721312,52.0,CNS MPO,35,moses,wo,smiles_ga,43,1.0
COc1ccnc(N2CCN(C(=O)c3ccccc3)CC2)n1,1,1,0.99999737739563,20.0,CNS MPO,35,moses,wo,smiles_ga,44,1.0
COc1ccccc1OC(=O)c1ccccc1OC(C)=O,1,1,0.9992129802703856,7.0,CNS MPO,31,moses,wo,smiles_ga,45,1.0
COc1ccccc1OC(=O)Oc1ccccc1OC,1,0,1.0,3.0,CNS MPO,27,moses,wo,smiles_ga,46,1.0
COc1cccc(OC)c1C(=O)N1CCN(c2ccc(F)cc2)CC1,1,1,0.9998196959495544,18.0,CNS MPO,40,moses,wo,smiles_ga,47,1.0
COc1cccc(Cn2nc3oc(=O)cc(C)c3c2C)c1,0,11,0.0,-1.0,CNS MPO,34,moses,wo,smiles_ga,48,1.0
COc1ccc2c(c1)C(=O)C(Cc1cccnc1)CO2,1,9,0.5325296695841097,19.0,CNS MPO,33,moses,wo,smiles_ga,49,1.0
COc1ccc(S(=O)(=O)N2CCc3ccccc3C2)cc1OC,1,1,0.999360740184784,10.0,CNS MPO,37,moses,wo,smiles_ga,50,1.0
COc1ccc(S(=O)(=O)N2CCc3ccccc32)cc1OC,1,1,0.9990031123161316,10.0,CNS MPO,36,moses,wo,smiles_ga,51,1.0
COc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1OC,1,1,0.9984034895896912,10.0,CNS MPO,37,moses,wo,smiles_ga,52,1.0
COc1ccc(S(=O)(=O)N(C)C2CCCCC2)cc1,1,1,0.9998216032981871,3.0,CNS MPO,33,moses,wo,smiles_ga,53,1.0
COc1ccc(CN2Cc3ncccc3C2=O)cc1,1,2,0.9843072921870508,6.0,CNS MPO,28,moses,wo,smiles_ga,54,1.0
COc1ccc(C=C2CCCN=C2c2cccnc2)c(OC)c1,0,11,0.0,-1.0,CNS MPO,35,moses,wo,smiles_ga,55,1.0
COc1ccc(C2(C#N)CCC(=O)CC2)cc1OC1CCCC1,1,6,0.9713819196275834,12.0,CNS MPO,37,moses,wo,smiles_ga,56,1.0
COc1ccc(-c2nnc(C)nc2-c2ccc(OC)cc2)cc1,1,4,0.8896132270259839,88.0,CNS MPO,37,moses,wo,smiles_ga,57,1.0
COc1ccc(-c2cnc3c(-c4cccnc4)cnn3c2)cc1,1,4,0.9619950715324034,23.0,CNS MPO,37,moses,wo,smiles_ga,58,1.0
COc1cc2ncc(-c3ccccc3)nc2cc1OC,1,2,0.9995808013292162,39.0,CNS MPO,29,moses,wo,smiles_ga,59,1.0
COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,1,1,0.9997950196266174,3.0,CNS MPO,31,moses,wo,smiles_ga,60,1.0
COc1c(OC)c(OC(C)=O)c2cc(Cl)ccc2c1OC(C)=O,1,6,0.4259557218907549,26.0,CNS MPO,40,moses,wo,smiles_ga,61,1.0
COc1c(C)cnc(CSc2nnnn2C)c1C,1,2,0.9828250482722468,9.0,CNS MPO,26,moses,wo,smiles_ga,62,1.0
CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O,1,7,0.9510470673593804,12.0,CNS MPO,39,moses,wo,smiles_ga,63,1.0
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,1,4,0.9452333082825596,9.0,CNS MPO,38,moses,wo,smiles_ga,64,1.0
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(C(F)(F)F)ccc21,1,3,0.9980533296567692,14.0,CNS MPO,44,moses,wo,smiles_ga,65,1.0
CN(c1ccccc1)c1nc(N2CCOCC2)nc(-n2ccnc2)n1,1,2,0.9791381000739464,3.0,CNS MPO,40,moses,wo,smiles_ga,66,1.0
CN(C)c1ncnc2c1ncn2Cc1ccccc1,1,2,0.9855296454969676,4.0,CNS MPO,27,moses,wo,smiles_ga,67,1.0
CN(C)S(=O)(=O)N1CCN(c2ncccn2)CC1,1,1,0.999942421913147,56.0,CNS MPO,32,moses,wo,smiles_ga,68,1.0
CN(C(=O)c1ccc(F)cc1)c1ccccc1C(=O)N1CCOCC1,1,2,0.9927332168812908,8.0,CNS MPO,41,moses,wo,smiles_ga,69,1.0
CCn1nc(-c2cccnc2)c2ccccc2c1=O,1,2,0.9970170626024526,56.0,CNS MPO,29,moses,wo,smiles_ga,70,1.0
CCc1nc(C#N)c(N2CCc3ccccc3CC2)nc1C,1,5,0.5950869282314882,80.0,CNS MPO,33,moses,wo,smiles_ga,71,1.0
CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,1,0,1.0,63.0,CNS MPO,38,moses,wo,smiles_ga,72,1.0
CCc1c(OC)nc2nc(-c3noc(C)n3)cn2c1C,0,11,0.0,-1.0,CNS MPO,33,moses,wo,smiles_ga,73,1.0
CCSc1nc(-c2ccc(OC)c(OC)c2)cc2nccn12,0,11,0.0,-1.0,CNS MPO,35,moses,wo,smiles_ga,74,1.0
CCOc1ccnc(N2CCN(C(=O)c3sccc3C#N)CC2)n1,1,5,0.8875321863441937,82.0,CNS MPO,38,moses,wo,smiles_ga,75,1.0
