SMILES,tb_synthesizability,tb_depth,tb_plausibility,tb_price,property,len_smiles,dataset,type,method,rank,objective
Cc1ccc(-n2nnc3cccnc32)cc1C,1,2,0.9958516028662244,2.0,CNS MPO,26,chembl,wa,best_from_chembl,38,1.0
Cc1ccc(-n2c(C)nnc2C2CCN(c3ccccn3)CC2)cc1,0,11,0.0,-1.0,CNS MPO,40,chembl,wa,best_from_chembl,39,1.0
Cc1cc(Br)ccc1OCc1nc(-c2cccnc2)no1,1,1,0.999995231628418,51.0,CNS MPO,33,chembl,wa,best_from_chembl,40,1.0
COc1ccccc1OCCCN1C(=O)C(=O)c2cccc(C)c21,1,2,0.9949751576471328,42.0,CNS MPO,38,chembl,wa,best_from_chembl,41,1.0
COc1cccc(N2CCN(C(=O)c3cc(C)ccc3OC)CC2)c1,1,1,0.9943444728851318,68.0,CNS MPO,40,chembl,wa,best_from_chembl,42,1.0
COc1ccc(Cl)cc1S(=O)(=O)n1nnc2ccccc21,1,1,0.9994307160377502,15.0,CNS MPO,36,chembl,wa,best_from_chembl,43,1.0
COc1ccc(Cl)c2sc(N3CCN(C(C)=O)CC3)nc12,1,3,0.7780317661864283,32.0,CNS MPO,37,chembl,wa,best_from_chembl,44,1.0
COc1ccc(C(C)=O)cc1CSc1ncccn1,1,0,1.0,67.0,CNS MPO,28,chembl,wa,best_from_chembl,45,1.0
COc1ccc(C(C)=O)cc1CSc1nc2ccccc2o1,1,1,0.9997813105583192,16.0,CNS MPO,33,chembl,wa,best_from_chembl,46,1.0
COc1ccc(-n2nnnc2SCc2nc3ccccc3s2)cc1,1,1,0.9999655485153198,105.0,CNS MPO,35,chembl,wa,best_from_chembl,47,1.0
COc1ccc(-c2nnc(-c3ccccc3)o2)cc1OC,1,1,0.9969367980957032,10.0,CNS MPO,33,chembl,wa,best_from_chembl,48,1.0
COc1ccc(-c2nc3cccnc3n2CC(=O)N(C)C)cc1,1,6,0.9456540894968948,38.0,CNS MPO,37,chembl,wa,best_from_chembl,49,1.0
COc1ccc(-c2csc(N3CCOCC3)n2)cc1OC,1,1,0.9999986886978148,44.0,CNS MPO,32,chembl,wa,best_from_chembl,50,1.0
COc1ccc(-c2cn(-c3ccc(Oc4ccccc4)cc3)nn2)cc1,1,1,1.0,17.0,CNS MPO,42,chembl,wa,best_from_chembl,51,1.0
COc1ccc(-c2cc(C(=O)N3CCC3)c3ccccc3n2)cc1OC,1,1,0.9990938901901244,82.0,CNS MPO,42,chembl,wa,best_from_chembl,52,1.0
COc1cc2cnn(-c3ccccc3)c(=O)c2cc1OC,1,1,0.9999953508377076,7.0,CNS MPO,33,chembl,wa,best_from_chembl,53,1.0
COc1cc2c(cc1OC)-c1cc3ccccc3c(=O)n1CCC2,1,5,0.9466098127335856,83.0,CNS MPO,38,chembl,wa,best_from_chembl,54,1.0
COc1cc(OC)cc(C(=O)C=Cc2cnc3ccccc3c2)c1,1,1,0.9999094009399414,85.0,CNS MPO,38,chembl,wa,best_from_chembl,55,1.0
COc1cc(OC)c(OC)cc1CN1CCN(C(=O)CC(C)C)CC1,1,1,0.9905192852020264,94.0,CNS MPO,40,chembl,wa,best_from_chembl,56,1.0
COc1cc(C(C)=O)ccc1OC(=O)CN1C(=O)c2ccccc2C1=O,1,1,0.9952522516250608,57.0,CNS MPO,44,chembl,wa,best_from_chembl,57,1.0
COc1cc(C(=O)C=Cc2ccc(OCC#N)cc2)cc(OC)c1OC,1,1,0.9996106028556824,44.0,CNS MPO,41,chembl,wa,best_from_chembl,58,1.0
COc1cc(Br)c(-n2nnc3ccccc32)cc1OC,1,2,0.9197180467773692,15.0,CNS MPO,32,chembl,wa,best_from_chembl,59,1.0
COCCSc1nnc(-c2ccccc2)o1,1,1,0.9990398287773132,28.0,CNS MPO,23,chembl,wa,best_from_chembl,60,1.0
COCCCn1c(=O)c2ccccc2n(Cc2ccc(C)cc2)c1=O,1,2,0.9547366907442836,7.0,CNS MPO,39,chembl,wa,best_from_chembl,61,1.0
COC(=O)c1ccn(Cc2ccccc2Cl)n1,1,1,0.9999326467514038,14.0,CNS MPO,27,chembl,wa,best_from_chembl,62,1.0
COC(=O)c1ccccc1C(=O)c1ccccc1,1,0,1.0,3.0,CNS MPO,28,chembl,wa,best_from_chembl,63,1.0
COC(=O)c1ccc2nc(-c3ccccc3)c(Cc3ccc(C)cc3)n2c1,1,6,0.14139944767645676,11.0,CNS MPO,45,chembl,wa,best_from_chembl,64,1.0
COC(=O)c1ccc(OC(=O)c2ccccn2)cc1,1,1,0.9859398603439332,2.0,CNS MPO,31,chembl,wa,best_from_chembl,65,1.0
COC(=O)c1ccc(C=NN2CCN(Cc3ccccc3)CC2)cc1,1,1,0.9996441602706908,69.0,CNS MPO,39,chembl,wa,best_from_chembl,66,1.0
COC(=O)c1cc2c(o1)c1ccccc1n2Cc1ccc(F)cc1,0,11,0.0,-1.0,CNS MPO,39,chembl,wa,best_from_chembl,67,1.0
COC(=O)CCc1nc(-c2ccccc2)no1,1,1,0.9291114211082458,63.0,CNS MPO,27,chembl,wa,best_from_chembl,68,1.0
COC(=O)C=CC(=O)c1cccnc1,1,2,0.8956887859782015,99.0,CNS MPO,23,chembl,wa,best_from_chembl,69,1.0
CN1CCC(N(C)Cc2ccccc2[N+](=O)[O-])CC1,1,1,0.999871015548706,58.0,CNS MPO,36,chembl,wa,best_from_chembl,70,1.0
CN1C(=O)C(C)(C)c2cc(S(=O)(=O)N3CCCCCC3)ccc21,1,4,0.9280639368101276,3.0,CNS MPO,44,chembl,wa,best_from_chembl,71,1.0
CN(c1nc2ccccc2nc1Cl)S(=O)(=O)c1ccccc1,1,2,0.9834782548665189,7.0,CNS MPO,37,chembl,wa,best_from_chembl,72,1.0
CN(C)CCN(Cc1cccnc1)C(=O)c1ccn(-c2ccccc2)n1,1,2,0.8496744699499357,34.0,CNS MPO,42,chembl,wa,best_from_chembl,73,1.0
CN(C(=O)c1cc2ccccc2oc1=O)c1ccccc1,1,2,0.9957948975462828,6.0,CNS MPO,33,chembl,wa,best_from_chembl,74,1.0
CN(C(=O)N1CCN(S(=O)(=O)c2ccccc2)CC1)c1ccccc1,1,1,0.9982964396476746,58.0,CNS MPO,44,chembl,wa,best_from_chembl,75,1.0
CCc1nnc2ccc(-c3ccccc3)nn12,1,2,0.9976342481605228,36.0,CNS MPO,26,chembl,wa,best_from_chembl,76,1.0
CCc1ccc(S(=O)(=O)n2ccnc2)cc1,1,1,0.9999568462371826,10.0,CNS MPO,28,chembl,wa,best_from_chembl,77,1.0
CCc1cc2c(N3CCN(C(=O)c4ccccc4)CC3)ncnc2s1,1,2,0.9963075492395604,97.0,CNS MPO,40,chembl,wa,best_from_chembl,78,1.0
CCS(=O)(=O)N1CCN(Cc2ccc([N+](=O)[O-])cc2)CC1,1,1,0.999437153339386,54.0,CNS MPO,44,chembl,wa,best_from_chembl,79,1.0
CCOc1ccc2c(c1)c(C(C)=O)c(C)n2Cc1ccco1,1,4,0.9707490969037684,27.0,CNS MPO,37,chembl,wa,best_from_chembl,80,1.0
CCOc1ccc(N2Cc3ncccc3C2=O)cc1,1,2,0.7930857832193823,84.0,CNS MPO,28,chembl,wa,best_from_chembl,81,1.0
CCOC(=O)Cn1c(=O)sc2ccccc21,1,1,0.9978312849998474,7.0,CNS MPO,26,chembl,wa,best_from_chembl,82,1.0
CCOC(=O)Cc1nnc(-c2ccccc2)o1,1,2,0.9969281672928361,6.0,CNS MPO,27,chembl,wa,best_from_chembl,83,1.0
CCOC(=O)COC(=O)c1ccccc1C(=O)OCC,1,0,1.0,1.0,CNS MPO,31,chembl,wa,best_from_chembl,84,1.0
CCOC(=O)CN1C(=O)C(=O)N(Cc2ccccc2F)C1=O,1,2,0.9992680388148932,28.0,CNS MPO,38,chembl,wa,best_from_chembl,85,1.0
CCOC(=O)C1CCN(S(=O)(=O)c2ccc(OC)c(OC)c2)CC1,1,1,0.9998667240142822,10.0,CNS MPO,43,chembl,wa,best_from_chembl,86,1.0
CCOC(=O)C1CCN(C(=O)Cc2cccc3ccccc23)CC1,1,1,0.9999840259552002,67.0,CNS MPO,38,chembl,wa,best_from_chembl,87,1.0
CCN(CC)C(=O)c1cc2cc(Br)ccc2oc1=O,1,1,0.5515773892402649,16.0,CNS MPO,32,chembl,wa,best_from_chembl,88,1.0
CCN(C)c1ccc(C(=O)N(CCOC)Cc2ccccn2)cc1,1,2,0.7827920411820273,166.0,CNS MPO,37,chembl,wa,best_from_chembl,89,1.0
CCCn1c(=O)c2cccnc2n(CCC)c1=O,1,2,0.9727151899923924,85.0,CNS MPO,28,chembl,wa,best_from_chembl,90,1.0
CCCc1cn(CC(=O)OCC)nn1,1,1,0.999998927116394,5.0,CNS MPO,21,chembl,wa,best_from_chembl,91,1.0
CCCOc1ccc(-c2nnn(CC(=O)N3CCCCC3)n2)cc1,1,5,0.9946162897039584,32.0,CNS MPO,38,chembl,wa,best_from_chembl,92,1.0
CCCOc1cc(=O)oc2cc(OCc3cccc(Cl)c3)ccc12,1,2,0.969508764195254,87.0,CNS MPO,38,chembl,wa,best_from_chembl,93,1.0
CCCN1C(=O)C(=O)c2cc(C(=O)OC)ccc21,1,2,0.9976856402265852,5.0,CNS MPO,33,chembl,wa,best_from_chembl,94,1.0
CCCC(=O)N1CCN(c2nc3c(OC)ccc(Cl)c3s2)CC1,1,4,0.7777045954139804,28.0,CNS MPO,39,chembl,wa,best_from_chembl,95,1.0
CCC(=O)C(CCCCCCOc1ccc(F)cc1)C(=O)CC,1,2,0.9147659495172036,12.0,CNS MPO,35,chembl,wa,best_from_chembl,96,1.0
CC(=O)c1cccc2c1C(=O)c1c(OCc3ccccc3)cccc1C2=O,1,5,0.24044324950425056,66.0,CNS MPO,44,chembl,wa,best_from_chembl,97,1.0
CC(=O)c1c(OC(=O)c2cccc(Cl)c2)c2ccccc2n1C,1,2,0.08383856001176726,89.0,CNS MPO,40,chembl,wa,best_from_chembl,98,1.0
CC(=O)Oc1ccc2cc(Oc3ccccc3)c(=O)oc2c1,1,3,0.8337519112680092,5.0,CNS MPO,36,chembl,wa,best_from_chembl,99,1.0
CC(=O)Oc1ccc(-c2cc3cc(C)ccc3oc2=O)cc1,1,2,0.9987465141193752,5.0,CNS MPO,37,chembl,wa,best_from_chembl,100,1.0
c1ccc2c(c1)nc(CN1CCOCC1)n1c3ccccc3nc21,1,4,0.8993534820557705,79.0,CNS MPO,38,chembl,wa,smiles_ga,1,1.0
c1ccc(-c2nnc(-c3ccccn3)nc2-c2ccccc2)cc1,1,0,1.0,21.0,CNS MPO,39,chembl,wa,smiles_ga,2,1.0
c1ccc(-c2nc(Cn3cncn3)no2)cc1,1,1,1.0,101.0,CNS MPO,28,chembl,wa,smiles_ga,3,1.0
O=c1cc(Cn2ccnc2)c2ccc(OCc3ccccc3)cc2o1,1,2,0.9329896857968548,82.0,CNS MPO,38,chembl,wa,smiles_ga,4,1.0
O=c1c2cc3c(cc2ncn1Cc1ccc(-c2ccccc2)cc1)OCO3,1,4,0.9648588434069356,15.0,CNS MPO,43,chembl,wa,smiles_ga,5,1.0
O=[N+]([O-])c1cccc(COc2ccccc2CN2CCCCC2)c1,1,1,0.9986059069633484,82.0,CNS MPO,41,chembl,wa,smiles_ga,6,1.0
O=S(=O)(CCn1nnc(-c2ccccc2Cl)n1)c1ccccc1,1,2,0.9926339509068428,87.0,CNS MPO,39,chembl,wa,smiles_ga,7,1.0
O=S(=O)(C=Cc1ccccc1)N1CCN(c2ccc(F)cc2)CC1,1,2,0.999335123027798,6.0,CNS MPO,41,chembl,wa,smiles_ga,8,1.0
O=C1c2cccnc2C(=O)c2ncccc21,1,2,0.8000296138032894,68.0,CNS MPO,26,chembl,wa,smiles_ga,9,1.0
O=C1c2cccnc2C(=O)N1Cc1ccc(F)cc1,1,1,0.9994950294494628,14.0,CNS MPO,31,chembl,wa,smiles_ga,10,1.0
O=C1c2ccccc2C(=O)N1CCCOc1ccc(Cl)c(Cl)c1,1,1,0.9997830986976624,3.0,CNS MPO,39,chembl,wa,smiles_ga,11,1.0
O=C1COc2ccccc2N1CCCn1cc(-c2ccccc2)nn1,1,2,0.9532473751372452,8.0,CNS MPO,37,chembl,wa,smiles_ga,12,1.0
O=C(c1nc2ccccc2s1)N1CCN(c2ccncc2)CC1,1,1,0.9999903440475464,18.0,CNS MPO,36,chembl,wa,smiles_ga,13,1.0
O=C(c1ccccc1)N1CCN(C(=O)c2ccncc2)CC1,1,1,0.9999661445617676,5.0,CNS MPO,36,chembl,wa,smiles_ga,14,1.0
O=C(c1ccc(Cl)cc1)C1CCN(C(=O)N2CCOCC2)CC1,1,1,0.9990936517715454,46.0,CNS MPO,40,chembl,wa,smiles_ga,15,1.0
O=C(c1cc2ccccc2oc1=O)N1CCN(c2ccc(F)cc2)CC1,1,1,0.9998838901519777,5.0,CNS MPO,42,chembl,wa,smiles_ga,16,1.0
O=C(c1cc(F)ccc1Br)N1CCN(C(=O)C2CC2)CC1,1,1,0.9998874664306641,34.0,CNS MPO,38,chembl,wa,smiles_ga,17,1.0
O=C(OCn1nnc2ccccc2c1=O)c1ccc2ccccc2n1,1,2,0.9844046923068106,35.0,CNS MPO,37,chembl,wa,smiles_ga,18,1.0
O=C(OCc1ccccc1)n1cc2ccccc2n1,1,1,0.999988317489624,3.0,CNS MPO,28,chembl,wa,smiles_ga,19,1.0
O=C(N1CCN(Cc2ccc3ccccc3c2)CC1)n1cccn1,1,2,0.9996405932746226,35.0,CNS MPO,37,chembl,wa,smiles_ga,20,1.0
O=C(COc1ccc(Cl)c2cccnc12)N1CCOCC1,1,1,0.9996156692504884,66.0,CNS MPO,33,chembl,wa,smiles_ga,21,1.0
O=C(C1CCCC1)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,1,1,0.9999939203262328,77.0,CNS MPO,43,chembl,wa,smiles_ga,22,1.0
N#Cc1ccccc1C=NN1CCN(c2ccccc2)CC1,1,2,0.9934366665148388,5.0,CNS MPO,32,chembl,wa,smiles_ga,23,1.0
N#CCn1c(-c2ccccc2)nc2ccccc2c1=O,1,2,0.9955383170220352,5.0,CNS MPO,31,chembl,wa,smiles_ga,24,1.0
Cn1nnnc1SCC(=O)N1CCc2ccccc2C1,1,2,0.99818635642702,6.0,CNS MPO,29,chembl,wa,smiles_ga,25,1.0
Cn1nc(OCc2ccccc2)c2cc([N+](=O)[O-])ccc21,1,2,0.9951654045737792,90.0,CNS MPO,40,chembl,wa,smiles_ga,26,1.0
Cn1nc(-c2ccccc2)c2nc3ccccc3nc21,1,2,0.7841759971495357,33.0,CNS MPO,31,chembl,wa,smiles_ga,27,1.0
Clc1ccccc1OCc1nc(-c2ccccn2)no1,1,1,0.998844027519226,91.0,CNS MPO,30,chembl,wa,smiles_ga,28,1.0
Clc1ccc(CSc2nncn2-c2ccccn2)cc1,0,11,0.0,-1.0,CNS MPO,30,chembl,wa,smiles_ga,29,1.0
Cc1nn(CCOc2ccccc2)c(=O)n1-c1ccc(F)cc1,1,3,0.9976409895436416,6.0,CNS MPO,37,chembl,wa,smiles_ga,30,1.0
Cc1nc2ccccc2c(=O)n1CCCn1ccnc1,1,2,0.9963156532914752,18.0,CNS MPO,29,chembl,wa,smiles_ga,31,1.0
Cc1ccccc1C(=O)N1CCC(N2C(=O)CCc3ccccc32)CC1,1,4,0.9849518126195004,38.0,CNS MPO,42,chembl,wa,smiles_ga,32,1.0
Cc1cccc(OC2CN(C(=O)c3cnn(C)c3)C2)c1,1,1,0.9999836683273317,69.0,CNS MPO,35,chembl,wa,smiles_ga,33,1.0
Cc1cccc(C(=O)N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c1,1,1,0.9999812841415404,4.0,CNS MPO,48,chembl,wa,smiles_ga,34,1.0
Cc1ccc2c(CC(=O)N3CCOCC3)coc2c1,1,1,0.9998823404312134,90.0,CNS MPO,30,chembl,wa,smiles_ga,35,1.0
Cc1ccc(-n2nnnc2CCl)cc1,1,1,0.9987779259681702,66.0,CNS MPO,22,chembl,wa,smiles_ga,36,1.0
Cc1ccc(-n2nncc2-c2ccccn2)cc1,0,11,0.0,-1.0,CNS MPO,28,chembl,wa,smiles_ga,37,1.0
Cc1ccc(-n2nnc3cccnc32)cc1C,1,3,0.996312159446146,3.0,CNS MPO,26,chembl,wa,smiles_ga,38,1.0
Cc1ccc(-n2c(C)nnc2C2CCN(c3ccccn3)CC2)cc1,0,11,0.0,-1.0,CNS MPO,40,chembl,wa,smiles_ga,39,1.0
Cc1cc(Br)ccc1OCc1nc(-c2cccnc2)no1,1,1,0.999995231628418,51.0,CNS MPO,33,chembl,wa,smiles_ga,40,1.0
COc1ccccc1OCCCN1C(=O)C(=O)c2cccc(C)c21,1,2,0.9949751576471328,42.0,CNS MPO,38,chembl,wa,smiles_ga,41,1.0
COc1cccc(N2CCN(C(=O)c3cc(C)ccc3OC)CC2)c1,1,1,0.9973340034484864,18.0,CNS MPO,40,chembl,wa,smiles_ga,42,1.0
COc1ccc(Cl)cc1S(=O)(=O)n1nnc2ccccc21,1,1,0.9994307160377502,15.0,CNS MPO,36,chembl,wa,smiles_ga,43,1.0
COc1ccc(Cl)c2sc(N3CCN(C(C)=O)CC3)nc12,1,3,0.7780317661864283,32.0,CNS MPO,37,chembl,wa,smiles_ga,44,1.0
COc1ccc(C(C)=O)cc1CSc1ncccn1,1,0,1.0,67.0,CNS MPO,28,chembl,wa,smiles_ga,45,1.0
COc1ccc(C(C)=O)cc1CSc1nc2ccccc2o1,1,1,0.9997813105583192,16.0,CNS MPO,33,chembl,wa,smiles_ga,46,1.0
COc1ccc(-n2nnnc2SCc2nc3ccccc3s2)cc1,1,1,0.9999655485153198,105.0,CNS MPO,35,chembl,wa,smiles_ga,47,1.0
COc1ccc(-c2nnc(-c3ccccc3)o2)cc1OC,1,1,0.9990350008010864,28.0,CNS MPO,33,chembl,wa,smiles_ga,48,1.0
COc1ccc(-c2nc3cccnc3n2CC(=O)N(C)C)cc1,1,4,0.9961142801065404,7.0,CNS MPO,37,chembl,wa,smiles_ga,49,1.0
COc1ccc(-c2csc(N3CCOCC3)n2)cc1OC,1,1,0.9999986886978148,44.0,CNS MPO,32,chembl,wa,smiles_ga,50,1.0
COc1ccc(-c2cn(-c3ccc(Oc4ccccc4)cc3)nn2)cc1,1,1,1.0,14.0,CNS MPO,42,chembl,wa,smiles_ga,51,1.0
COc1ccc(-c2cc(C(=O)N3CCC3)c3ccccc3n2)cc1OC,1,1,0.9990938901901244,82.0,CNS MPO,42,chembl,wa,smiles_ga,52,1.0
COc1cc2cnn(-c3ccccc3)c(=O)c2cc1OC,1,1,0.9995796084403992,46.0,CNS MPO,33,chembl,wa,smiles_ga,53,1.0
COc1cc2c(cc1OC)-c1cc3ccccc3c(=O)n1CCC2,1,5,0.8702082889443469,16.0,CNS MPO,38,chembl,wa,smiles_ga,54,1.0
COc1cc(OC)cc(C(=O)C=Cc2cnc3ccccc3c2)c1,1,1,0.9999094009399414,85.0,CNS MPO,38,chembl,wa,smiles_ga,55,1.0
COc1cc(OC)c(OC)cc1CN1CCN(C(=O)CC(C)C)CC1,1,1,0.9905192852020264,94.0,CNS MPO,40,chembl,wa,smiles_ga,56,1.0
COc1cc(C(C)=O)ccc1OC(=O)CN1C(=O)c2ccccc2C1=O,1,1,0.9952522516250608,57.0,CNS MPO,44,chembl,wa,smiles_ga,57,1.0
COc1cc(C(=O)C=Cc2ccc(OCC#N)cc2)cc(OC)c1OC,1,1,0.9996106028556824,44.0,CNS MPO,41,chembl,wa,smiles_ga,58,1.0
COc1cc(Br)c(-n2nnc3ccccc32)cc1OC,1,2,0.9197180467773692,15.0,CNS MPO,32,chembl,wa,smiles_ga,59,1.0
COCCSc1nnc(-c2ccccc2)o1,1,1,0.9990398287773132,28.0,CNS MPO,23,chembl,wa,smiles_ga,60,1.0
COCCCn1c(=O)c2ccccc2n(Cc2ccc(C)cc2)c1=O,1,2,0.9547366907442836,7.0,CNS MPO,39,chembl,wa,smiles_ga,61,1.0
COC(=O)c1ccn(Cc2ccccc2Cl)n1,1,1,0.9999326467514038,14.0,CNS MPO,27,chembl,wa,smiles_ga,62,1.0
COC(=O)c1ccccc1C(=O)c1ccccc1,1,0,1.0,3.0,CNS MPO,28,chembl,wa,smiles_ga,63,1.0
COC(=O)c1ccc2nc(-c3ccccc3)c(Cc3ccc(C)cc3)n2c1,1,6,0.14139944767645676,11.0,CNS MPO,45,chembl,wa,smiles_ga,64,1.0
COC(=O)c1ccc(OC(=O)c2ccccn2)cc1,1,1,0.9859398603439332,2.0,CNS MPO,31,chembl,wa,smiles_ga,65,1.0
COC(=O)c1ccc(C=NN2CCN(Cc3ccccc3)CC2)cc1,1,1,0.9996441602706908,69.0,CNS MPO,39,chembl,wa,smiles_ga,66,1.0
COC(=O)c1cc2c(o1)c1ccccc1n2Cc1ccc(F)cc1,1,8,0.8537889933409649,6.0,CNS MPO,39,chembl,wa,smiles_ga,67,1.0
COC(=O)CCc1nc(-c2ccccc2)no1,1,1,1.0,13.0,CNS MPO,27,chembl,wa,smiles_ga,68,1.0
COC(=O)C=CC(=O)c1cccnc1,1,2,0.5269195205891037,3.0,CNS MPO,23,chembl,wa,smiles_ga,69,1.0
CN1CCC(N(C)Cc2ccccc2[N+](=O)[O-])CC1,1,1,0.999871015548706,58.0,CNS MPO,36,chembl,wa,smiles_ga,70,1.0
CN1C(=O)C(C)(C)c2cc(S(=O)(=O)N3CCCCCC3)ccc21,1,3,0.972502631894694,7.0,CNS MPO,44,chembl,wa,smiles_ga,71,1.0
